,Season,TeamID,FirstDayNum,LastDayNum,CoachName
123,1985,1260,0,154,gene_sullivan
124,1985,1261,0,154,dale_brown
125,1985,1263,0,154,skip_chappelle
126,1985,1264,0,154,gordon_chiesa
127,1985,1265,0,154,matt_furjanic
128,1985,1266,0,154,rick_majerus
129,1985,1267,0,154,rick_huckabay
130,1985,1268,0,154,lefty_driesell
131,1985,1269,0,154,ron_gerlufsen
132,1985,1270,0,154,glenn_duhon
133,1985,1271,0,154,howie_evans
134,1985,1272,0,154,dana_kirk
135,1985,1273,0,154,bill_bibb
136,1985,1275,0,154,jerry_peirson
137,1985,1276,0,154,bill_frieder
138,1985,1277,0,154,jud_heathcote
139,1985,1278,0,154,jim_dutcher
140,1985,1279,0,154,lee_hunt
141,1985,1280,0,154,bob_boyd
142,1985,1281,0,154,norm_stewart
143,1985,1283,0,154,charles_spoonhour
144,1985,1284,0,154,ron_kornegay
145,1985,1285,0,154,mike_montgomery
146,1985,1286,0,154,stu_starner
147,1985,1287,0,154,wayne_martin
148,1985,1288,0,37,thomas_dean
149,1985,1288,38,154,nathaniel_mcmillian
150,1985,1290,0,154,lafayette_stribling
151,1985,1292,0,154,bruce_stewart
152,1985,1293,0,154,ronald_greene
153,1985,1296,0,154,john_mcdougal
154,1985,1298,0,154,paul_evans
155,1985,1299,0,154,don_corbett
156,1985,1301,0,154,jim_valvano
157,1985,1304,0,154,moe_iba
158,1985,1305,0,154,sonny_allen
159,1985,1306,0,154,gerry_friel
160,1985,1307,0,154,gary_colson
161,1985,1308,0,154,weldon_drew
162,1985,1309,0,154,don_smith
163,1985,1310,0,154,pete_lonergan
164,1985,1311,0,154,gordon_stauffer
165,1985,1314,0,154,dean_smith
166,1985,1317,0,154,tommy_newman
167,1985,1318,0,154,jim_calhoun
168,1985,1319,0,154,jay_arnote
169,1985,1320,0,154,jim_berry
170,1985,1321,0,154,rich_falk
171,1985,1322,0,154,wayne_yates
172,1985,1323,0,154,digger_phelps
173,1985,1325,0,154,danny_nee
174,1985,1326,0,154,eldon_miller
175,1985,1327,0,154,abe_lemons
176,1985,1328,0,154,billy_tubbs
177,1985,1329,0,154,paul_hansen
178,1985,1330,0,154,paul_webb
179,1985,1331,0,154,dick_acres
180,1985,1332,0,154,don_monson
181,1985,1333,0,154,ralph_miller
182,1985,1334,0,154,tom_o'neill
183,1985,1335,0,154,craig_littlepage
184,1985,1336,0,154,bruce_parkhill
185,1985,1337,0,154,jim_harrick
186,1985,1338,0,154,roy_chipman
187,1985,1339,0,154,jack_avina
188,1985,1341,0,154,jim_duplantier
189,1985,1343,0,154,pete_carril
190,1985,1344,0,154,joseph_mullaney
191,1985,1345,0,154,gene_keady
192,1985,1347,0,154,joe_davis
193,1985,1348,0,154,brendan_malone
194,1985,1349,0,154,tommy_suitts
195,1985,1350,0,154,dick_tarrant
196,1985,1351,0,154,john_carpenter
197,1985,1352,0,154,jarrett_durham
198,1985,1353,0,154,tom_young
199,1985,1354,0,154,chico_caldwell
200,1985,1356,0,154,allen_van_winkle
201,1985,1359,0,154,mel_hankinson
202,1985,1360,0,154,hank_egan
203,1985,1361,0,154,smokey_gaines
204,1985,1363,0,154,bill_berry
205,1985,1364,0,154,jerry_pimm
206,1985,1365,0,154,carroll_williams
207,1985,1368,0,154,newton_chelette
208,1985,1371,0,154,p_j_carlesimo
209,1985,1373,0,154,john_griffin
210,1985,1374,0,154,dave_bliss
211,1985,1375,0,154,mike_hanks
212,1985,1376,0,154,bill_e_foster
213,1985,1378,0,154,lee_rose
214,1985,1379,0,154,m_k_turk
215,1985,1380,0,154,robert_hopkins
216,1985,1382,0,154,jim_j_o'brien
217,1985,1383,0,154,bob_valvano
218,1985,1384,0,154,kevin_porter
219,1985,1385,0,154,lou_carnesecca
220,1985,1386,0,154,jim_boyle
221,1985,1387,0,154,rich_grawer
222,1985,1388,0,154,bill_oates
223,1985,1389,0,154,bob_dukiet
224,1985,1390,0,154,tom_davis
225,1985,1391,0,154,glenn_wilkes
226,1985,1393,0,154,jim_boeheim
227,1985,1395,0,154,jim_killingsworth
228,1985,1396,0,154,john_chaney
229,1985,1397,0,154,don_devoe
230,1985,1398,0,49,edward_martin
231,1985,1398,50,154,ed_meyers
232,1985,1399,0,154,tom_deaton
233,1985,1400,0,154,bob_weltlich
234,1985,1401,0,154,shelby_metcalf
235,1985,1402,0,154,celester_collier
236,1985,1403,0,154,gerald_myers
237,1985,1405,0,154,bob_nichols
238,1985,1406,0,154,terry_truax
239,1985,1408,0,154,ned_fowler
240,1985,1409,0,154,nolan_richardson_jr
241,1985,1410,0,154,lon_kruger
242,1985,1411,0,154,robert_moreland
243,1985,1412,0,154,gene_bartow
244,1985,1414,0,154,bill_mulligan
245,1985,1416,0,154,chuck_machock
246,1985,1417,0,154,walt_hazzard
247,1985,1418,0,154,bobby_paschal
248,1985,1419,0,154,mike_vining
249,1985,1423,0,154,mel_gibson
250,1985,1424,0,154,jerry_tarkanian
251,1985,1425,0,154,stan_morrison
252,1985,1426,0,154,bob_snake_legrand
253,1985,1427,0,154,don_eddy
254,1985,1428,0,154,lynn_archibald
255,1985,1429,0,154,rod_tueller
256,1985,1431,0,154,don_haskins
257,1985,1432,0,154,larry_costello
258,1985,1433,0,154,j_d_barnett
259,1985,1434,0,154,tom_smith
260,1985,1435,0,154,c_m_newton
261,1985,1436,0,154,bill_whitmore
262,1985,1437,0,154,rollie_massimino
263,1985,1438,0,154,terry_holland
264,1985,1439,0,154,charles_moir
265,1985,1440,0,154,marty_fletcher
266,1985,1441,0,154,steve_cottrell
267,1985,1442,0,154,jack_margenthaler
268,1985,1443,0,154,clem_haskins
269,1985,1444,0,154,vern_payne
270,1985,1446,0,154,gary_moss
271,1985,1447,0,154,neil_kennett
272,1985,1448,0,154,carl_tacy
273,1985,1449,0,154,marv_harshman
274,1985,1450,0,154,len_stevens
275,1985,1451,0,154,neil_mccarthy
276,1985,1452,0,154,gale_catlett
277,1985,1453,0,154,dick_lien
278,1985,1455,0,154,gene_smithson
279,1985,1456,0,154,barry_parkhill
280,1985,1458,0,154,steve_yoder
281,1985,1461,0,154,jim_brandenburg
282,1985,1462,0,154,bob_staak
283,1985,1463,0,154,tom_brennan
284,1985,1464,0,154,mike_rice_sr
285,1986,1102,0,154,reggie_minton
286,1986,1103,0,154,bob_huggins
287,1986,1104,0,154,wimp_sanderson
288,1986,1106,0,154,james_oliver
289,1986,1108,0,154,davey_whitney
290,1986,1109,0,154,gary_zarecky
291,1986,1110,0,154,ed_tapscott
292,1986,1111,0,154,kevin_cantwell
293,1986,1112,0,154,lute_olson
294,1986,1113,0,154,steve_patterson
295,1986,1114,0,154,mike_newell
296,1986,1116,0,154,nolan_richardson_jr
297,1986,1117,0,154,nelson_catalina
298,1986,1119,0,154,les_wothke
299,1986,1120,0,154,sonny_smith
300,1986,1121,0,154,marvin_vanover
301,1986,1122,0,154,lake_kelly
302,1986,1123,0,154,al_brown
303,1986,1124,0,154,gene_iba
304,1986,1126,0,154,cy_mcclairen
305,1986,1129,0,154,bobby_dye
306,1986,1130,0,154,gary_williams
307,1986,1131,0,154,mike_jarvis
308,1986,1132,0,154,john_weinert
309,1986,1133,0,154,dick_versace
310,1986,1134,0,154,mark_reiner
311,1986,1135,0,154,mike_cingiser
312,1986,1137,0,154,charles_woollum
313,1986,1139,0,154,joe_sexson
314,1986,1140,0,154,ladell_andersen
315,1986,1141,0,154,charlie_coles
316,1986,1143,0,154,lou_campanelli
317,1986,1144,0,154,billy_lee
318,1986,1145,0,154,nick_macarchuk
319,1986,1147,0,154,tommy_canterbury
320,1986,1149,0,154,tommy_gaither
321,1986,1150,0,154,jeff_mullins
322,1986,1151,0,154,mack_mccarthy
323,1986,1152,0,154,bob_hallberg
324,1986,1153,0,154,tony_yates
325,1986,1154,0,154,randy_nesbit
326,1986,1155,0,154,cliff_ellis
327,1986,1156,0,154,kevin_mackey
328,1986,1159,0,154,tony_relvas
329,1986,1160,0,154,tom_apke
330,1986,1161,0,154,tony_mcandrews
331,1986,1162,0,154,wayne_szoke
332,1986,1163,0,154,dom_perno
333,1986,1164,0,154,john_bates
334,1986,1165,0,154,tom_miller
335,1986,1166,0,154,tony_barone
336,1986,1168,0,154,george_mcquarn
337,1986,1171,0,154,paul_cormier
338,1986,1172,0,154,bobby_hussey
339,1986,1173,0,154,don_donoher
340,1986,1174,0,154,steve_steinwedel
341,1986,1175,0,154,marshall_emery
342,1986,1177,0,154,joey_meyer
343,1986,1178,0,154,don_sicko
344,1986,1179,0,154,gary_garner
345,1986,1180,0,154,eddie_burke
346,1986,1181,0,154,mike_krzyzewski
347,1986,1182,0,154,jim_satalin
348,1986,1183,0,154,rick_samuels
349,1986,1184,0,154,max_good
350,1986,1185,0,79,jim_boyce
351,1986,1185,80,154,ben_braun
352,1986,1186,0,154,joe_folda
353,1986,1187,0,154,charlie_harrison
354,1986,1190,0,154,les_robinson
355,1986,1191,0,154,jim_crews
356,1986,1192,0,154,tom_green
357,1986,1193,0,154,mitch_buonaguro
358,1986,1196,0,154,norm_sloan
359,1986,1197,0,154,willie_booker
360,1986,1199,0,154,joe_williams
361,1986,1200,0,154,thomas_penders
362,1986,1201,0,154,tiny_grant
363,1986,1202,0,154,butch_estes
364,1986,1203,0,154,john_kuester
365,1986,1204,0,154,frank_kerns
366,1986,1206,0,154,joe_harrington
367,1986,1207,0,154,john_thompson_jr
368,1986,1208,0,154,hugh_durham
369,1986,1209,0,154,bob_reinhart
370,1986,1210,0,154,bobby_cremins
371,1986,1211,0,154,dan_fitzgerald
372,1986,1212,0,154,fred_hobdy
373,1986,1215,0,154,dick_danford
374,1986,1216,0,154,jack_phelan
375,1986,1217,0,154,peter_roby
376,1986,1218,0,154,frank_arnold
377,1986,1220,0,154,dick_berg
378,1986,1221,0,154,george_blaney
379,1986,1222,0,154,guy_lewis
380,1986,1223,0,154,tommy_jones
381,1986,1224,0,154,a_b_williamson
382,1986,1225,0,154,bill_trumbo
383,1986,1226,0,154,jim_boutin
384,1986,1227,0,154,willie_little
385,1986,1228,0,154,lou_henson
386,1986,1229,0,154,bob_donewald
387,1986,1231,0,154,bob_knight
388,1986,1232,0,154,ronald_greene
389,1986,1233,0,154,pat_kennedy
390,1986,1234,0,154,george_raveling
391,1986,1235,0,154,johnny_orr
392,1986,1238,0,154,paul_covington
393,1986,1239,0,154,bob_wenzel
394,1986,1241,0,154,john_thurston
395,1986,1242,0,154,larry_brown
396,1986,1243,0,154,jack_hartman
397,1986,1245,0,154,jim_mcdonald
398,1986,1246,0,154,eddie_sutton
399,1986,1247,0,154,lefty_ervin
400,1986,1248,0,154,butch_van_breda_kolff
401,1986,1249,0,154,pat_foster
402,1986,1250,0,154,fran_mccaffery
403,1986,1253,0,154,ron_palmer
404,1986,1254,0,154,paul_lizzo
405,1986,1256,0,154,tommy_joe_eagles
406,1986,1257,0,154,denny_crum
407,1986,1258,0,154,paul_westhead
408,1986,1259,0,154,mark_amatucci
409,1986,1260,0,154,gene_sullivan
410,1986,1261,0,154,dale_brown
411,1986,1263,0,154,skip_chappelle
412,1986,1264,0,154,tom_sullivan
413,1986,1265,0,154,matt_furjanic
414,1986,1266,0,154,rick_majerus
415,1986,1267,0,154,rick_huckabay
416,1986,1268,0,154,lefty_driesell
417,1986,1269,0,154,ron_gerlufsen
418,1986,1270,0,154,glenn_duhon
419,1986,1271,0,154,howie_evans
420,1986,1272,0,154,dana_kirk
421,1986,1273,0,154,bill_bibb
422,1986,1274,0,154,bill_c_foster
423,1986,1275,0,154,jerry_peirson
424,1986,1276,0,154,bill_frieder
425,1986,1277,0,154,jud_heathcote
426,1986,1278,0,91,jim_dutcher
427,1986,1278,92,154,jimmy_williams
428,1986,1279,0,154,lee_hunt
429,1986,1280,0,154,bob_boyd
430,1986,1281,0,154,norm_stewart
431,1986,1283,0,154,charles_spoonhour
432,1986,1284,0,154,ron_kornegay
433,1986,1285,0,154,mike_montgomery
434,1986,1286,0,154,stu_starner
435,1986,1287,0,154,wayne_martin
436,1986,1288,0,154,nathaniel_frazier
437,1986,1290,0,154,lafayette_stribling
438,1986,1292,0,154,bruce_stewart
439,1986,1293,0,154,steve_newton
440,1986,1296,0,154,john_mcdougal
441,1986,1298,0,154,paul_evans
442,1986,1299,0,154,don_corbett
443,1986,1301,0,154,jim_valvano
444,1986,1304,0,154,moe_iba
445,1986,1305,0,154,sonny_allen
446,1986,1306,0,154,gerry_friel
447,1986,1307,0,154,gary_colson
448,1986,1308,0,154,neil_mccarthy
449,1986,1309,0,154,benny_dees
450,1986,1310,0,154,andy_walker
451,1986,1311,0,154,gordon_stauffer
452,1986,1314,0,154,dean_smith
453,1986,1317,0,154,tommy_newman
454,1986,1318,0,154,jim_calhoun
455,1986,1319,0,154,jay_arnote
456,1986,1320,0,154,jim_berry
457,1986,1321,0,154,rich_falk
458,1986,1322,0,154,don_beasley
459,1986,1323,0,154,digger_phelps
460,1986,1325,0,154,danny_nee
461,1986,1326,0,154,eldon_miller
462,1986,1328,0,154,billy_tubbs
463,1986,1329,0,154,paul_hansen
464,1986,1330,0,154,tom_young
465,1986,1331,0,154,ted_owens
466,1986,1332,0,154,don_monson
467,1986,1333,0,154,ralph_miller
468,1986,1334,0,154,tom_o'neill
469,1986,1335,0,154,tom_schneider
470,1986,1336,0,154,bruce_parkhill
471,1986,1337,0,154,jim_harrick
472,1986,1338,0,154,roy_chipman
473,1986,1339,0,154,jack_avina
474,1986,1341,0,154,jim_duplantier
475,1986,1343,0,154,pete_carril
476,1986,1344,0,154,rick_pitino
477,1986,1345,0,154,gene_keady
478,1986,1347,0,154,joe_davis
479,1986,1348,0,154,brendan_malone
480,1986,1349,0,154,tommy_suitts
481,1986,1350,0,154,dick_tarrant
482,1986,1351,0,154,john_carpenter
483,1986,1352,0,154,jarrett_durham
484,1986,1353,0,154,craig_littlepage
485,1986,1354,0,154,chico_caldwell
486,1986,1356,0,154,rich_herrin
487,1986,1359,0,154,mel_hankinson
488,1986,1360,0,154,hank_egan
489,1986,1361,0,154,smokey_gaines
490,1986,1362,0,154,jim_brovelli
491,1986,1363,0,154,bill_berry
492,1986,1364,0,154,jerry_pimm
493,1986,1365,0,154,carroll_williams
494,1986,1368,0,154,newton_chelette
495,1986,1371,0,154,p_j_carlesimo
496,1986,1373,0,154,john_griffin
497,1986,1374,0,154,dave_bliss
498,1986,1375,0,154,mike_hanks
499,1986,1376,0,154,bill_e_foster
500,1986,1378,0,154,lee_rose
501,1986,1379,0,154,m_k_turk
502,1986,1380,0,154,robert_hopkins
503,1986,1382,0,154,jim_j_o'brien
504,1986,1383,0,154,bob_valvano
505,1986,1384,0,154,kevin_porter
506,1986,1385,0,154,lou_carnesecca
507,1986,1386,0,154,jim_boyle
508,1986,1387,0,154,rich_grawer
509,1986,1388,0,154,bill_oates
510,1986,1389,0,154,bob_dukiet
511,1986,1390,0,154,tom_davis
512,1986,1391,0,154,glenn_wilkes
513,1986,1393,0,154,jim_boeheim
514,1986,1395,0,154,jim_killingsworth
515,1986,1396,0,154,john_chaney
516,1986,1397,0,154,don_devoe
517,1986,1398,0,154,larry_reid
518,1986,1399,0,154,tom_deaton
519,1986,1400,0,154,bob_weltlich
520,1986,1401,0,154,shelby_metcalf
521,1986,1402,0,154,celester_collier
522,1986,1403,0,154,gerald_myers
523,1986,1405,0,154,bob_nichols
524,1986,1406,0,154,terry_truax
525,1986,1409,0,154,j_d_barnett
526,1986,1410,0,154,lon_kruger
527,1986,1411,0,154,robert_moreland
528,1986,1412,0,154,gene_bartow
529,1986,1414,0,154,bill_mulligan
530,1986,1416,0,154,phil_carter
531,1986,1417,0,154,walt_hazzard
532,1986,1418,0,154,bobby_paschal
533,1986,1419,0,154,mike_vining
534,1986,1423,0,154,mel_gibson
535,1986,1424,0,154,jerry_tarkanian
536,1986,1425,0,154,stan_morrison
537,1986,1426,0,154,bob_snake_legrand
538,1986,1427,0,94,don_eddy
539,1986,1427,95,154,larry_gatewood
540,1986,1428,0,154,lynn_archibald
541,1986,1429,0,154,rod_tueller
542,1986,1431,0,154,don_haskins
543,1986,1432,0,154,larry_costello
544,1986,1433,0,154,mike_pollio
545,1986,1434,0,154,tom_smith
546,1986,1435,0,154,c_m_newton
547,1986,1436,0,154,bill_whitmore
548,1986,1437,0,154,rollie_massimino
549,1986,1438,0,154,terry_holland
550,1986,1439,0,154,charles_moir
551,1986,1440,0,154,marty_fletcher
552,1986,1441,0,154,steve_cottrell
553,1986,1442,0,154,jack_margenthaler
554,1986,1443,0,154,clem_haskins
555,1986,1444,0,154,vern_payne
556,1986,1446,0,154,gary_moss
557,1986,1447,0,154,neil_kennett
558,1986,1448,0,154,bob_staak
559,1986,1449,0,154,andy_russo
560,1986,1450,0,154,len_stevens
561,1986,1451,0,154,larry_farmer
562,1986,1452,0,154,gale_catlett
563,1986,1453,0,154,dick_bennett
564,1986,1455,0,154,gene_smithson
565,1986,1456,0,154,barry_parkhill
566,1986,1458,0,154,steve_yoder
567,1986,1461,0,154,jim_brandenburg
568,1986,1462,0,154,pete_gillen
569,1986,1463,0,154,tom_brennan
570,1986,1464,0,154,mike_rice_sr
571,1987,1102,0,154,reggie_minton
572,1987,1103,0,154,bob_huggins
573,1987,1104,0,154,wimp_sanderson
574,1987,1106,0,154,james_oliver
575,1987,1108,0,154,davey_whitney
576,1987,1109,0,154,gary_zarecky
577,1987,1110,0,154,ed_tapscott
578,1987,1111,0,154,tom_apke
579,1987,1112,0,154,lute_olson
580,1987,1113,0,154,steve_patterson
581,1987,1114,0,154,mike_newell
582,1987,1116,0,154,nolan_richardson_jr
583,1987,1117,0,154,nelson_catalina
584,1987,1118,0,154,renny_bryner
585,1987,1119,0,154,les_wothke
586,1987,1120,0,154,sonny_smith
587,1987,1121,0,154,neal_cody
588,1987,1122,0,154,lake_kelly
589,1987,1123,0,154,al_brown
590,1987,1124,0,154,gene_iba
591,1987,1126,0,154,cy_mcclairen
592,1987,1129,0,154,bobby_dye
593,1987,1130,0,154,jim_j_o'brien
594,1987,1131,0,154,mike_jarvis
595,1987,1132,0,154,jim_larranaga
596,1987,1133,0,154,stan_albeck
597,1987,1134,0,154,mark_reiner
598,1987,1135,0,154,mike_cingiser
599,1987,1137,0,154,charles_woollum
600,1987,1139,0,154,joe_sexson
601,1987,1140,0,154,ladell_andersen
602,1987,1141,0,154,charlie_coles
603,1987,1143,0,154,lou_campanelli
604,1987,1144,0,154,billy_lee
605,1987,1145,0,154,nick_macarchuk
606,1987,1147,0,154,tommy_canterbury
607,1987,1148,0,154,bill_detrick
608,1987,1149,0,154,tommy_gaither
609,1987,1150,0,154,jeff_mullins
610,1987,1151,0,154,mack_mccarthy
611,1987,1152,0,154,bob_hallberg
612,1987,1153,0,154,tony_yates
613,1987,1154,0,154,randy_nesbit
614,1987,1155,0,154,cliff_ellis
615,1987,1156,0,154,kevin_mackey
616,1987,1157,0,154,russ_bergman
617,1987,1159,0,154,joe_baker
618,1987,1160,0,154,tom_miller
619,1987,1161,0,154,tony_mcandrews
620,1987,1162,0,154,wayne_szoke
621,1987,1163,0,154,jim_calhoun
622,1987,1164,0,154,fang_mitchell
623,1987,1165,0,154,mike_dement
624,1987,1166,0,154,tony_barone
625,1987,1168,0,154,george_mcquarn
626,1987,1171,0,154,paul_cormier
627,1987,1172,0,154,bobby_hussey
628,1987,1173,0,154,don_donoher
629,1987,1174,0,154,steve_steinwedel
630,1987,1175,0,154,marshall_emery
631,1987,1177,0,154,joey_meyer
632,1987,1178,0,154,don_sicko
633,1987,1179,0,154,gary_garner
634,1987,1180,0,154,eddie_burke
635,1987,1181,0,154,mike_krzyzewski
636,1987,1182,0,154,jim_satalin
637,1987,1183,0,154,rick_samuels
638,1987,1184,0,154,max_good
639,1987,1185,0,154,ben_braun
640,1987,1186,0,154,joe_folda
641,1987,1187,0,154,charlie_harrison
642,1987,1190,0,154,les_robinson
643,1987,1191,0,154,jim_crews
644,1987,1192,0,154,tom_green
645,1987,1193,0,154,mitch_buonaguro
646,1987,1196,0,154,norm_sloan
647,1987,1197,0,154,willie_booker
648,1987,1199,0,154,pat_kennedy
649,1987,1200,0,154,bob_quinn
650,1987,1201,0,154,ron_adams
651,1987,1202,0,154,butch_estes
652,1987,1203,0,154,john_kuester
653,1987,1204,0,154,frank_kerns
654,1987,1206,0,154,joe_harrington
655,1987,1207,0,154,john_thompson_jr
656,1987,1208,0,154,hugh_durham
657,1987,1209,0,154,bob_reinhart
658,1987,1210,0,154,bobby_cremins
659,1987,1211,0,154,dan_fitzgerald
660,1987,1212,0,154,robert_hopkins
661,1987,1215,0,154,dick_danford
662,1987,1216,0,154,jack_phelan
663,1987,1217,0,154,peter_roby
664,1987,1218,0,154,frank_arnold
665,1987,1220,0,154,dick_berg
666,1987,1221,0,154,george_blaney
667,1987,1222,0,154,pat_foster
668,1987,1223,0,154,tommy_jones
669,1987,1224,0,154,a_b_williamson
670,1987,1225,0,154,tim_floyd
671,1987,1226,0,154,jim_boutin
672,1987,1227,0,154,willie_little
673,1987,1228,0,154,lou_henson
674,1987,1229,0,154,bob_donewald
675,1987,1231,0,154,bob_knight
676,1987,1232,0,154,ronald_greene
677,1987,1233,0,154,gary_brokaw
678,1987,1234,0,154,tom_davis
679,1987,1235,0,154,johnny_orr
680,1987,1238,0,154,john_prince
681,1987,1239,0,154,bob_wenzel
682,1987,1241,0,154,john_thurston
683,1987,1242,0,154,larry_brown
684,1987,1243,0,154,lon_kruger
685,1987,1245,0,154,jim_mcdonald
686,1987,1246,0,154,eddie_sutton
687,1987,1247,0,154,speedy_morris
688,1987,1248,0,154,butch_van_breda_kolff
689,1987,1249,0,154,tom_abatemarco
690,1987,1250,0,154,fran_mccaffery
691,1987,1253,0,154,ron_palmer
692,1987,1254,0,154,paul_lizzo
693,1987,1256,0,154,tommy_joe_eagles
694,1987,1257,0,154,denny_crum
695,1987,1258,0,154,paul_westhead
696,1987,1259,0,154,mark_amatucci
697,1987,1260,0,154,gene_sullivan
698,1987,1261,0,154,dale_brown
699,1987,1263,0,154,skip_chappelle
700,1987,1264,0,154,delle_bovi
701,1987,1265,0,154,dave_magarity
702,1987,1266,0,154,bob_dukiet
703,1987,1267,0,154,rick_huckabay
704,1987,1268,0,154,bob_wade
705,1987,1269,0,154,ron_gerlufsen
706,1987,1270,0,154,glenn_duhon
707,1987,1271,0,154,howie_evans
708,1987,1272,0,154,larry_finch
709,1987,1273,0,154,bill_bibb
710,1987,1274,0,154,bill_c_foster
711,1987,1275,0,154,jerry_peirson
712,1987,1276,0,154,bill_frieder
713,1987,1277,0,154,jud_heathcote
714,1987,1278,0,154,clem_haskins
715,1987,1279,0,154,ed_murphy
716,1987,1280,0,154,richard_williams
717,1987,1281,0,154,norm_stewart
718,1987,1283,0,154,charles_spoonhour
719,1987,1284,0,54,ron_kornegay
720,1987,1284,55,154,ron_krayel
721,1987,1285,0,154,stew_morrill
722,1987,1286,0,154,stu_starner
723,1987,1287,0,154,wayne_martin
