,Season,ConfAbbrev,DayNum,WTeamID,LTeamID
157,2001,mwc,129,1461,1361
158,2001,mwc,130,1140,1461
159,2001,mwc,130,1307,1428
160,2001,mwc,131,1140,1307
161,2001,nec,124,1284,1192
162,2001,nec,124,1420,1148
163,2001,nec,124,1447,1254
164,2001,nec,125,1284,1420
165,2001,nec,125,1383,1447
166,2001,nec,126,1284,1383
167,2001,ovc,120,1122,1369
168,2001,ovc,120,1183,1287
169,2001,ovc,120,1293,1398
170,2001,ovc,120,1399,1404
171,2001,ovc,123,1122,1399
172,2001,ovc,123,1183,1293
173,2001,ovc,124,1183,1122
174,2001,patriot,124,1137,1159
175,2001,patriot,124,1250,1248
176,2001,patriot,124,1298,1119
177,2001,patriot,125,1221,1250
178,2001,patriot,125,1298,1137
179,2001,patriot,130,1221,1298
180,2001,sec,129,1104,1435
181,2001,sec,129,1261,1208
182,2001,sec,129,1376,1280
183,2001,sec,129,1397,1120
184,2001,sec,130,1116,1261
185,2001,sec,130,1196,1104
186,2001,sec,130,1246,1376
187,2001,sec,130,1279,1397
188,2001,sec,131,1246,1116
189,2001,sec,131,1279,1196
190,2001,sec,132,1246,1279
191,2001,southern,122,1111,1202
192,2001,southern,122,1172,1459
193,2001,southern,122,1204,1440
194,2001,southern,122,1441,1154
195,2001,southern,123,1151,1111
196,2001,southern,123,1172,1158
197,2001,southern,123,1204,1190
198,2001,southern,123,1422,1441
199,2001,southern,124,1151,1204
200,2001,southern,124,1422,1172
201,2001,southern,125,1422,1151
202,2001,southland,127,1270,1419
203,2001,southland,127,1322,1311
204,2001,southland,127,1358,1426
205,2001,southland,127,1427,1402
206,2001,southland,130,1270,1358
207,2001,southland,130,1322,1427
208,2001,southland,131,1322,1270
209,2001,sun_belt,123,1114,1317
210,2001,sun_belt,123,1198,1176
211,2001,sun_belt,123,1309,1292
212,2001,sun_belt,124,1375,1114
213,2001,sun_belt,124,1443,1198
214,2001,sun_belt,125,1117,1309
215,2001,sun_belt,125,1418,1256
216,2001,sun_belt,126,1375,1117
217,2001,sun_belt,126,1443,1418
218,2001,sun_belt,127,1443,1375
219,2001,swac,127,1106,1341
220,2001,swac,127,1108,1238
221,2001,swac,127,1380,1212
222,2001,swac,127,1411,1290
223,2001,swac,130,1106,1380
224,2001,swac,130,1108,1411
225,2001,swac,131,1106,1108
226,2001,wac,127,1349,1305
227,2001,wac,129,1201,1349
228,2001,wac,129,1218,1395
229,2001,wac,129,1409,1363
230,2001,wac,129,1431,1374
231,2001,wac,130,1218,1201
232,2001,wac,130,1409,1431
233,2001,wac,131,1218,1409
234,2001,wcc,124,1211,1388
235,2001,wcc,124,1337,1339
236,2001,wcc,124,1360,1362
237,2001,wcc,124,1365,1258
238,2001,wcc,125,1211,1360
239,2001,wcc,125,1365,1337
240,2001,wcc,126,1211,1365
241,2002,a_sun,122,1194,1239
242,2002,a_sun,122,1209,1125
243,2002,a_sun,122,1240,1407
244,2002,a_sun,122,1416,1359
245,2002,a_sun,123,1194,1240
246,2002,a_sun,123,1209,1416
247,2002,a_sun,124,1194,1209
248,2002,a_ten,128,1173,1348
249,2002,a_ten,128,1247,1200
250,2002,a_ten,128,1269,1203
251,2002,a_ten,128,1382,1182
252,2002,a_ten,129,1173,1386
253,2002,a_ten,129,1247,1396
254,2002,a_ten,129,1350,1382
255,2002,a_ten,129,1462,1269
256,2002,a_ten,130,1350,1247
257,2002,a_ten,130,1462,1173
258,2002,a_ten,131,1462,1350
259,2002,acc,129,1199,1155
260,2002,acc,130,1181,1314
261,2002,acc,130,1268,1199
262,2002,acc,130,1301,1438
263,2002,acc,130,1448,1210
264,2002,acc,131,1181,1448
265,2002,acc,131,1301,1268
266,2002,acc,132,1181,1301
267,2002,aec,124,1131,1318
268,2002,aec,124,1216,1107
269,2002,aec,124,1263,1306
270,2002,aec,124,1436,1392
271,2002,aec,125,1131,1216
272,2002,aec,125,1263,1436
273,2002,aec,131,1131,1263
274,2002,big_east,128,1130,1353
275,2002,big_east,128,1207,1344
276,2002,big_east,128,1385,1371
277,2002,big_east,128,1437,1393
278,2002,big_east,129,1163,1437
279,2002,big_east,129,1274,1207
280,2002,big_east,129,1323,1385
281,2002,big_east,129,1338,1130
282,2002,big_east,130,1163,1323
283,2002,big_east,130,1338,1274
284,2002,big_east,131,1163,1338
285,2002,big_sky,129,1285,1319
286,2002,big_sky,129,1451,1340
287,2002,big_sky,130,1186,1451
288,2002,big_sky,130,1285,1286
289,2002,big_sky,131,1285,1186
290,2002,big_south,122,1189,1149
291,2002,big_south,122,1219,1421
292,2002,big_south,122,1347,1157
293,2002,big_south,122,1457,1251
294,2002,big_south,123,1219,1347
295,2002,big_south,123,1457,1189
296,2002,big_south,124,1457,1219
297,2002,big_ten,129,1234,1345
298,2002,big_ten,129,1276,1321
299,2002,big_ten,129,1278,1336
300,2002,big_ten,130,1228,1278
301,2002,big_ten,130,1231,1277
302,2002,big_ten,130,1234,1458
303,2002,big_ten,130,1326,1276
304,2002,big_ten,131,1234,1231
305,2002,big_ten,131,1326,1228
306,2002,big_ten,132,1326,1234
307,2002,big_twelve,129,1160,1304
308,2002,big_twelve,129,1243,1124
309,2002,big_twelve,129,1281,1235
310,2002,big_twelve,129,1403,1401
311,2002,big_twelve,130,1242,1160
312,2002,big_twelve,130,1328,1243
313,2002,big_twelve,130,1400,1281
314,2002,big_twelve,130,1403,1329
315,2002,big_twelve,131,1242,1403
316,2002,big_twelve,131,1328,1400
317,2002,big_twelve,132,1328,1242
318,2002,big_west,129,1334,1169
319,2002,big_west,129,1364,1142
320,2002,big_west,129,1414,1253
321,2002,big_west,129,1429,1225
322,2002,big_west,130,1364,1414
323,2002,big_west,130,1429,1334
324,2002,big_west,131,1364,1429
325,2002,caa,123,1220,1406
326,2002,caa,123,1241,1456
327,2002,caa,124,1174,1180
328,2002,caa,124,1220,1206
329,2002,caa,124,1423,1241
330,2002,caa,124,1433,1330
331,2002,caa,125,1423,1174
332,2002,caa,125,1433,1220
333,2002,caa,126,1423,1433
334,2002,cusa,128,1222,1187
335,2002,cusa,128,1257,1395
336,2002,cusa,128,1378,1412
337,2002,cusa,128,1408,1387
338,2002,cusa,129,1150,1408
339,2002,cusa,129,1153,1378
340,2002,cusa,129,1222,1272
341,2002,cusa,129,1266,1257
342,2002,cusa,130,1153,1150
343,2002,cusa,130,1266,1222
344,2002,cusa,131,1153,1266
345,2002,horizon,123,1453,1464
346,2002,horizon,124,1178,1156
347,2002,horizon,124,1227,1454
348,2002,horizon,124,1260,1460
349,2002,horizon,124,1453,1139
350,2002,horizon,125,1227,1178
351,2002,horizon,125,1260,1453
352,2002,horizon,127,1227,1260
353,2002,maac,123,1145,1259
354,2002,maac,123,1373,1389
355,2002,maac,124,1145,1351
356,2002,maac,124,1193,1264
357,2002,maac,124,1310,1233
358,2002,maac,124,1373,1265
359,2002,maac,125,1310,1145
360,2002,maac,125,1373,1193
361,2002,maac,126,1373,1310
362,2002,mac,126,1103,1444
363,2002,mac,126,1141,1325
364,2002,mac,126,1267,1296
365,2002,mac,126,1275,1138
366,2002,mac,126,1405,1185
367,2002,mac,129,1123,1275
368,2002,mac,129,1132,1103
369,2002,mac,129,1245,1267
370,2002,mac,129,1405,1141
371,2002,mac,130,1132,1123
372,2002,mac,130,1245,1405
373,2002,mac,131,1245,1132
374,2002,meac,126,1164,1313
375,2002,meac,126,1288,1197
376,2002,meac,127,1126,1271
377,2002,meac,128,1175,1164
378,2002,meac,128,1214,1288
379,2002,meac,129,1224,1126
380,2002,meac,129,1354,1299
381,2002,meac,130,1214,1354
382,2002,meac,130,1224,1175
383,2002,meac,131,1214,1224
384,2002,mid_cont,125,1237,1324
385,2002,mid_cont,125,1282,1381
386,2002,mid_cont,125,1331,1442
387,2002,mid_cont,125,1434,1152
388,2002,mid_cont,126,1237,1331
389,2002,mid_cont,126,1434,1282
390,2002,mid_cont,127,1434,1237
391,2002,mvc,123,1133,1232
392,2002,mvc,123,1320,1191
393,2002,mvc,124,1166,1320
394,2002,mvc,124,1229,1179
395,2002,mvc,124,1283,1455
396,2002,mvc,124,1356,1133
397,2002,mvc,125,1166,1229
398,2002,mvc,125,1356,1283
399,2002,mvc,126,1166,1356
400,2002,mwc,129,1361,1140
401,2002,mwc,129,1424,1307
402,2002,mwc,129,1428,1161
403,2002,mwc,129,1461,1102
404,2002,mwc,130,1361,1461
405,2002,mwc,130,1424,1428
406,2002,mwc,131,1361,1424
407,2002,nec,123,1148,1357
408,2002,nec,123,1346,1447
409,2002,nec,123,1383,1284
410,2002,nec,123,1420,1352
411,2002,nec,124,1148,1383
412,2002,nec,124,1346,1420
413,2002,nec,128,1148,1346
414,2002,ovc,120,1122,1404
415,2002,ovc,120,1287,1398
416,2002,ovc,120,1293,1183
417,2002,ovc,120,1399,1369
418,2002,ovc,123,1293,1287
419,2002,ovc,123,1399,1122
420,2002,ovc,124,1293,1399
421,2002,pac_ten,129,1112,1113
422,2002,pac_ten,129,1143,1417
423,2002,pac_ten,129,1332,1449
424,2002,pac_ten,129,1425,1390
425,2002,pac_ten,130,1112,1143
426,2002,pac_ten,130,1425,1332
427,2002,pac_ten,131,1112,1425
428,2002,patriot,124,1110,1250
429,2002,patriot,124,1137,1119
430,2002,patriot,124,1221,1298
431,2002,patriot,124,1248,1159
432,2002,patriot,125,1110,1248
433,2002,patriot,125,1221,1137
434,2002,patriot,130,1221,1110
435,2002,sec,129,1196,1120
436,2002,sec,129,1261,1435
437,2002,sec,129,1376,1279
438,2002,sec,129,1397,1116
439,2002,sec,130,1104,1397
440,2002,sec,130,1261,1208
441,2002,sec,130,1280,1196
442,2002,sec,130,1376,1246
443,2002,sec,131,1104,1376
444,2002,sec,131,1280,1261
445,2002,sec,132,1280,1104
446,2002,southern,122,1154,1440
447,2002,southern,122,1158,1111
448,2002,southern,122,1202,1441
449,2002,southern,122,1422,1459
450,2002,southern,123,1158,1190
451,2002,southern,123,1172,1154
452,2002,southern,123,1202,1204
453,2002,southern,123,1422,1151
454,2002,southern,124,1172,1422
455,2002,southern,124,1202,1158
456,2002,southern,125,1172,1202
457,2002,southland,126,1249,1372
458,2002,southland,126,1427,1402
459,2002,southland,128,1270,1249
460,2002,southland,128,1419,1427
461,2002,southland,131,1270,1419
462,2002,sun_belt,123,1117,1176
463,2002,sun_belt,123,1292,1375
464,2002,sun_belt,123,1317,1198
465,2002,sun_belt,124,1418,1117
466,2002,sun_belt,124,1443,1317
467,2002,sun_belt,125,1114,1309
468,2002,sun_belt,125,1308,1292
469,2002,sun_belt,126,1418,1114
470,2002,sun_belt,126,1443,1308
471,2002,sun_belt,127,1443,1418
472,2002,swac,127,1105,1341
473,2002,swac,127,1106,1238
474,2002,swac,127,1108,1212
475,2002,swac,127,1411,1290
476,2002,swac,130,1106,1105
477,2002,swac,130,1108,1411
478,2002,swac,131,1108,1106
479,2002,wac,127,1129,1431
480,2002,wac,127,1363,1349
481,2002,wac,129,1201,1256
482,2002,wac,129,1218,1363
483,2002,wac,129,1305,1374
484,2002,wac,129,1409,1129
485,2002,wac,130,1218,1305
486,2002,wac,130,1409,1201
487,2002,wac,131,1218,1409
488,2002,wcc,124,1211,1258
489,2002,wcc,124,1337,1339
490,2002,wcc,124,1360,1362
491,2002,wcc,124,1388,1365
492,2002,wcc,125,1211,1360
493,2002,wcc,125,1337,1388
494,2002,wcc,126,1211,1337
495,2003,a_sun,122,1209,1125
496,2003,a_sun,122,1273,1239
497,2003,a_sun,122,1407,1359
498,2003,a_sun,122,1416,1240
499,2003,a_sun,123,1407,1209
500,2003,a_sun,123,1416,1273
501,2003,a_sun,124,1407,1416
502,2003,a_ten,126,1203,1269
503,2003,a_ten,126,1247,1200
504,2003,a_ten,126,1348,1182
505,2003,a_ten,129,1173,1348
506,2003,a_ten,129,1386,1247
507,2003,a_ten,129,1396,1350
508,2003,a_ten,129,1462,1203
509,2003,a_ten,130,1173,1386
510,2003,a_ten,130,1396,1462
511,2003,a_ten,131,1173,1396
512,2003,acc,129,1199,1155
513,2003,acc,130,1181,1438
514,2003,acc,130,1301,1210
515,2003,acc,130,1314,1268
516,2003,acc,130,1448,1199
517,2003,acc,131,1181,1314
518,2003,acc,131,1301,1448
519,2003,acc,132,1181,1301
520,2003,aec,125,1131,1306
521,2003,aec,125,1216,1392
522,2003,aec,125,1318,1263
523,2003,aec,125,1436,1107
524,2003,aec,126,1131,1318
525,2003,aec,126,1436,1216
526,2003,aec,131,1436,1131
527,2003,big_east,128,1207,1437
528,2003,big_east,128,1344,1452
529,2003,big_east,128,1371,1274
530,2003,big_east,128,1385,1323
531,2003,big_east,129,1130,1385
532,2003,big_east,129,1163,1371
533,2003,big_east,129,1338,1344
534,2003,big_east,129,1393,1207
535,2003,big_east,130,1163,1393
536,2003,big_east,130,1338,1130
537,2003,big_east,131,1338,1163
538,2003,big_sky,124,1170,1285
539,2003,big_sky,124,1226,1319
540,2003,big_sky,127,1186,1226
541,2003,big_sky,127,1451,1170
542,2003,big_sky,128,1451,1186
543,2003,big_south,120,1251,1157
544,2003,big_south,120,1347,1149
545,2003,big_south,120,1421,1189
546,2003,big_south,120,1457,1219
547,2003,big_south,123,1347,1251
548,2003,big_south,123,1421,1457
549,2003,big_south,124,1421,1347
550,2003,big_ten,129,1231,1336
551,2003,big_ten,129,1321,1278
552,2003,big_ten,129,1326,1234
553,2003,big_ten,130,1228,1321
554,2003,big_ten,130,1231,1276
555,2003,big_ten,130,1277,1345
556,2003,big_ten,130,1326,1458
557,2003,big_ten,131,1228,1231
558,2003,big_ten,131,1326,1277
559,2003,big_ten,132,1228,1326
560,2003,big_twelve,129,1160,1243
561,2003,big_twelve,129,1235,1401
562,2003,big_twelve,129,1281,1304
563,2003,big_twelve,129,1403,1124
564,2003,big_twelve,130,1242,1235
565,2003,big_twelve,130,1281,1329
566,2003,big_twelve,130,1328,1160
567,2003,big_twelve,130,1403,1400
568,2003,big_twelve,131,1281,1242
569,2003,big_twelve,131,1328,1403
570,2003,big_twelve,132,1328,1281
571,2003,big_west,129,1142,1225
572,2003,big_west,129,1364,1334
573,2003,big_west,129,1414,1169
574,2003,big_west,129,1429,1168
575,2003,big_west,130,1142,1364
576,2003,big_west,130,1429,1414
577,2003,big_west,131,1429,1142
578,2003,caa,123,1220,1456
579,2003,caa,123,1241,1406
580,2003,caa,124,1174,1206
581,2003,caa,124,1180,1330
582,2003,caa,124,1423,1220
583,2003,caa,124,1433,1241
584,2003,caa,125,1180,1433
585,2003,caa,125,1423,1174
586,2003,caa,126,1423,1180
587,2003,cusa,128,1378,1177
588,2003,cusa,128,1379,1153
589,2003,cusa,128,1408,1222
590,2003,cusa,128,1412,1150
591,2003,cusa,129,1257,1408
592,2003,cusa,129,1272,1378
593,2003,cusa,129,1387,1379
594,2003,cusa,129,1412,1266
595,2003,cusa,130,1257,1272
596,2003,cusa,130,1412,1387
597,2003,cusa,131,1257,1412
598,2003,horizon,120,1178,1460
599,2003,horizon,120,1260,1156
600,2003,horizon,120,1464,1453
601,2003,horizon,123,1178,1260
602,2003,horizon,123,1227,1464
603,2003,horizon,124,1139,1178
604,2003,horizon,124,1454,1227
605,2003,horizon,127,1454,1139
606,2003,maac,123,1233,1259
607,2003,maac,123,1265,1145
608,2003,maac,123,1389,1351
609,2003,maac,124,1193,1389
610,2003,maac,124,1310,1233
611,2003,maac,124,1373,1265
612,2003,maac,125,1193,1373
613,2003,maac,125,1264,1310
614,2003,maac,126,1264,1193
615,2003,mac,126,1132,1123
616,2003,mac,126,1267,1185
617,2003,mac,126,1296,1138
618,2003,mac,126,1325,1103
619,2003,mac,126,1444,1405
620,2003,mac,129,1141,1132
621,2003,mac,129,1245,1267
622,2003,mac,129,1296,1444
623,2003,mac,129,1325,1275
624,2003,mac,130,1141,1296
625,2003,mac,130,1245,1325
626,2003,mac,131,1141,1245
627,2003,meac,126,1224,1271
628,2003,meac,126,1313,1299
629,2003,meac,127,1126,1288
630,2003,meac,128,1224,1175
631,2003,meac,128,1354,1126
632,2003,meac,129,1197,1164
633,2003,meac,129,1214,1313
634,2003,meac,130,1214,1224
635,2003,meac,130,1354,1197
636,2003,meac,131,1354,1214
637,2003,mid_cont,125,1237,1442
638,2003,mid_cont,125,1282,1331
639,2003,mid_cont,125,1381,1324
640,2003,mid_cont,125,1434,1152
641,2003,mid_cont,126,1237,1381
642,2003,mid_cont,126,1434,1282
643,2003,mid_cont,127,1237,1434
644,2003,mvc,123,1229,1179
645,2003,mvc,123,1232,1320
646,2003,mvc,124,1166,1232
647,2003,mvc,124,1283,1191
648,2003,mvc,124,1356,1229
649,2003,mvc,124,1455,1133
650,2003,mvc,125,1166,1455
651,2003,mvc,125,1356,1283
652,2003,mvc,126,1166,1356
653,2003,mwc,129,1140,1307
654,2003,mwc,129,1161,1461
655,2003,mwc,129,1424,1361
656,2003,mwc,129,1428,1102
657,2003,mwc,130,1161,1140
658,2003,mwc,130,1424,1428
659,2003,mwc,131,1161,1424
660,2003,nec,124,1192,1284
661,2003,nec,124,1346,1384
662,2003,nec,124,1383,1148
663,2003,nec,124,1447,1254
664,2003,nec,125,1383,1192
665,2003,nec,125,1447,1346
666,2003,nec,128,1447,1383
667,2003,ovc,120,1122,1184
668,2003,ovc,120,1287,1369
669,2003,ovc,120,1293,1183
670,2003,ovc,120,1399,1404
671,2003,ovc,123,1122,1293
672,2003,ovc,123,1399,1287
673,2003,ovc,124,1122,1399
674,2003,pac_ten,129,1143,1333
675,2003,pac_ten,129,1332,1113
676,2003,pac_ten,129,1417,1112
677,2003,pac_ten,129,1425,1390
678,2003,pac_ten,130,1332,1417
679,2003,pac_ten,130,1425,1143
680,2003,pac_ten,131,1332,1425
681,2003,patriot,124,1110,1298
682,2003,patriot,124,1137,1250
683,2003,patriot,124,1221,1119
684,2003,patriot,124,1248,1159
685,2003,patriot,125,1110,1248
686,2003,patriot,125,1221,1137
687,2003,patriot,130,1221,1110
688,2003,sec,129,1261,1116
689,2003,sec,129,1279,1376
690,2003,sec,129,1435,1104
691,2003,sec,130,1120,1397
692,2003,sec,130,1246,1435
693,2003,sec,130,1261,1196
694,2003,sec,130,1280,1279
695,2003,sec,131,1246,1120
696,2003,sec,131,1280,1261
697,2003,sec,132,1246,1280
698,2003,southern,121,1111,1154
699,2003,southern,121,1204,1441
700,2003,southern,121,1440,1202
701,2003,southern,121,1459,1422
702,2003,southern,122,1151,1111
703,2003,southern,122,1158,1204
704,2003,southern,122,1190,1459
705,2003,southern,122,1440,1172
706,2003,southern,123,1151,1440
707,2003,southern,123,1190,1158
708,2003,southern,124,1190,1151
709,2003,southland,126,1270,1426
710,2003,southland,126,1402,1419
711,2003,southland,128,1358,1270
712,2003,southland,128,1372,1402
713,2003,southland,130,1358,1372
714,2003,sun_belt,123,1114,1317
715,2003,sun_belt,123,1176,1117
716,2003,sun_belt,123,1198,1309
717,2003,sun_belt,124,1176,1418
718,2003,sun_belt,124,1443,1198
719,2003,sun_belt,125,1292,1375
720,2003,sun_belt,125,1308,1114
721,2003,sun_belt,126,1292,1176
722,2003,sun_belt,126,1443,1308
723,2003,sun_belt,127,1443,1292
724,2003,swac,127,1108,1106
725,2003,swac,127,1290,1212
726,2003,swac,127,1341,1380
727,2003,swac,127,1411,1238
728,2003,swac,130,1108,1341
729,2003,swac,130,1411,1290
730,2003,swac,131,1411,1108
731,2003,wac,127,1431,1363
732,2003,wac,129,1218,1349
733,2003,wac,129,1305,1256
734,2003,wac,129,1374,1129
735,2003,wac,129,1409,1431
736,2003,wac,130,1305,1374
737,2003,wac,130,1409,1218
738,2003,wac,131,1409,1305
739,2003,wcc,123,1258,1339
740,2003,wcc,123,1388,1365
741,2003,wcc,124,1362,1258
742,2003,wcc,124,1388,1337
743,2003,wcc,125,1211,1388
744,2003,wcc,125,1360,1362
745,2003,wcc,126,1360,1211
746,2004,a_sun,122,1125,1273
747,2004,a_sun,122,1209,1391
748,2004,a_sun,122,1407,1194
749,2004,a_sun,122,1416,1239
750,2004,a_sun,123,1407,1209
751,2004,a_sun,123,1416,1125
752,2004,a_sun,124,1416,1407
753,2004,a_ten,128,1182,1269
754,2004,a_ten,128,1348,1247
755,2004,a_ten,128,1350,1200
756,2004,a_ten,128,1462,1382
757,2004,a_ten,129,1173,1182
758,2004,a_ten,129,1203,1348
759,2004,a_ten,129,1350,1396
760,2004,a_ten,129,1462,1386
761,2004,a_ten,130,1173,1350
762,2004,a_ten,130,1462,1203
763,2004,a_ten,131,1462,1173
764,2004,acc,129,1438,1155
765,2004,acc,130,1181,1438
766,2004,acc,130,1210,1314
767,2004,acc,130,1268,1448
768,2004,acc,130,1301,1199
769,2004,acc,131,1181,1210
770,2004,acc,131,1268,1301
771,2004,acc,132,1268,1181
772,2004,aec,123,1306,1107
773,2004,aec,123,1392,1420
774,2004,aec,124,1216,1318
775,2004,aec,124,1263,1127
776,2004,aec,124,1392,1131
777,2004,aec,124,1436,1306
778,2004,aec,125,1263,1392
779,2004,aec,125,1436,1216
780,2004,aec,131,1436,1263
781,2004,big_east,128,1130,1207
782,2004,big_east,128,1323,1452
783,2004,big_east,128,1437,1371
784,2004,big_east,128,1439,1353
785,2004,big_east,129,1130,1393
786,2004,big_east,129,1163,1323
787,2004,big_east,129,1338,1439
788,2004,big_east,129,1437,1344
789,2004,big_east,130,1163,1437
790,2004,big_east,130,1338,1130
791,2004,big_east,131,1163,1338
792,2004,big_sky,124,1226,1285
793,2004,big_sky,124,1451,1170
794,2004,big_sky,127,1186,1451
795,2004,big_sky,127,1319,1226
796,2004,big_sky,128,1186,1319
797,2004,big_south,120,1157,1347
798,2004,big_south,120,1219,1440
799,2004,big_south,120,1251,1149
800,2004,big_south,120,1421,1457
801,2004,big_south,122,1219,1421
802,2004,big_south,122,1251,1157
803,2004,big_south,124,1251,1219
804,2004,big_ten,129,1231,1326
805,2004,big_ten,129,1278,1345
806,2004,big_ten,129,1321,1336
807,2004,big_ten,130,1228,1231
808,2004,big_ten,130,1276,1234
809,2004,big_ten,130,1277,1321
810,2004,big_ten,130,1458,1278
811,2004,big_ten,131,1228,1276
812,2004,big_ten,131,1458,1277
813,2004,big_ten,132,1458,1228
814,2004,big_twelve,129,1235,1243
815,2004,big_twelve,129,1281,1401
816,2004,big_twelve,129,1328,1304
817,2004,big_twelve,130,1242,1281
