,Season,DayNum,WTeamID,LTeamID,CRType,CityID
278,2010,15,1364,1451,Regular,4310
279,2010,15,1373,1318,Regular,4003
280,2010,15,1385,1382,Regular,4296
281,2010,15,1386,1221,Regular,4266
282,2010,15,1389,1284,Regular,4169
283,2010,15,1397,1421,Regular,4180
284,2010,15,1409,1114,Regular,4351
285,2010,15,1412,1240,Regular,4167
286,2010,15,1416,1224,Regular,4258
287,2010,15,1425,1415,Regular,4201
288,2010,15,1439,1422,Regular,4031
289,2010,15,1459,1208,Regular,4014
290,2010,15,1462,1132,Regular,4072
291,2010,15,1463,1159,Regular,4338
292,2010,16,1117,1369,Regular,4054
293,2010,16,1137,1174,Regular,4240
294,2010,16,1139,1321,Regular,4113
295,2010,16,1141,1227,Regular,4226
296,2010,16,1153,1405,Regular,4072
297,2010,16,1160,1411,Regular,4040
298,2010,16,1165,1269,Regular,4007
299,2010,16,1191,1188,Regular,4114
300,2010,16,1196,1204,Regular,4128
301,2010,16,1199,1391,Regular,4341
302,2010,16,1200,1357,Regular,4045
303,2010,16,1216,1265,Regular,4364
304,2010,16,1237,1183,Regular,4062
305,2010,16,1245,1464,Regular,4373
306,2010,16,1250,1346,Regular,4028
307,2010,16,1259,1420,Regular,4022
308,2010,16,1263,1175,Regular,4099
309,2010,16,1291,1110,Regular,4363
310,2010,16,1316,1366,Regular,4168
311,2010,16,1317,1426,Regular,4012
312,2010,16,1329,1380,Regular,4335
313,2010,16,1331,1390,Regular,4331
314,2010,16,1343,1264,Regular,4280
315,2010,16,1348,1135,Regular,4281
316,2010,16,1387,1304,Regular,4329
317,2010,16,1400,1441,Regular,4020
318,2010,16,1414,1258,Regular,4201
319,2010,16,1424,1305,Regular,4188
320,2010,16,1428,1429,Regular,4301
321,2010,16,1431,1115,Regular,4108
322,2010,16,1444,1433,Regular,4173
323,2010,16,1448,1219,Regular,4371
324,2010,16,1458,1324,Regular,4209
325,2010,17,1112,1349,Regular,4350
326,2010,17,1138,1298,Regular,4011
327,2010,17,1156,1197,Regular,4075
328,2010,17,1173,1210,Regular,4307
329,2010,17,1176,1285,Regular,4096
330,2010,17,1242,1146,Regular,4189
331,2010,17,1243,1131,Regular,4307
332,2010,17,1246,1358,Regular,4193
333,2010,17,1248,1384,Regular,4199
334,2010,17,1274,1408,Regular,4064
335,2010,17,1278,1430,Regular,4216
336,2010,17,1279,1231,Regular,4307
337,2010,17,1280,1368,Regular,4332
338,2010,17,1288,1190,Regular,4022
339,2010,17,1292,1249,Regular,4228
340,2010,17,1314,1326,Regular,4047
341,2010,17,1323,1253,Regular,4250
342,2010,17,1330,1251,Regular,4206
343,2010,17,1338,1184,Regular,4270
344,2010,17,1341,1195,Regular,4276
345,2010,17,1361,1365,Regular,4303
346,2010,17,1370,1201,Regular,4313
347,2010,17,1376,1247,Regular,4064
348,2010,17,1378,1172,Regular,4064
349,2010,17,1393,1143,Regular,4047
350,2010,17,1394,1410,Regular,4085
351,2010,17,1399,1252,Regular,4233
352,2010,17,1403,1322,Regular,4205
353,2010,17,1423,1336,Regular,4064
354,2010,17,1437,1206,Regular,4307
355,2010,17,1438,1351,Regular,4067
356,2010,17,1450,1236,Regular,4284
357,2010,17,1456,1350,Regular,4369
358,2010,18,1104,1344,Regular,4353
359,2010,18,1107,1108,Regular,4003
360,2010,18,1113,1362,Regular,4343
361,2010,18,1116,1111,Regular,4119
362,2010,18,1131,1231,Regular,4307
363,2010,18,1140,1218,Regular,4155
364,2010,18,1154,1185,Regular,4327
365,2010,18,1155,1422,Regular,4136
366,2010,18,1162,1255,Regular,4239
367,2010,18,1177,1320,Regular,4330
368,2010,18,1178,1352,Regular,4003
369,2010,18,1179,1209,Regular,4092
370,2010,18,1196,1407,Regular,4128
371,2010,18,1198,1300,Regular,4214
372,2010,18,1210,1206,Regular,4307
373,2010,18,1211,1236,Regular,4324
374,2010,18,1217,1136,Regular,4052
375,2010,18,1232,1161,Regular,4344
376,2010,18,1234,1132,Regular,4162
377,2010,18,1237,1122,Regular,4092
378,2010,18,1247,1172,Regular,4064
379,2010,18,1256,1275,Regular,4004
380,2010,18,1260,1221,Regular,4372
381,2010,18,1268,1306,Regular,4077
382,2010,18,1272,1399,Regular,4213
383,2010,18,1274,1423,Regular,4064
384,2010,18,1276,1223,Regular,4010
385,2010,18,1277,1405,Regular,4103
386,2010,18,1279,1243,Regular,4307
387,2010,18,1283,1271,Regular,4327
388,2010,18,1293,1241,Regular,4214
389,2010,18,1294,1411,Regular,4356
390,2010,18,1296,1398,Regular,4093
391,2010,18,1301,1103,Regular,4092
392,2010,18,1307,1311,Regular,4004
393,2010,18,1310,1224,Regular,4092
394,2010,18,1326,1143,Regular,4239
395,2010,18,1345,1355,Regular,4330
396,2010,18,1353,1180,Regular,4269
397,2010,18,1371,1165,Regular,4164
398,2010,18,1376,1378,Regular,4064
399,2010,18,1382,1127,Regular,4328
400,2010,18,1385,1135,Regular,4285
401,2010,18,1386,1130,Regular,4330
402,2010,18,1393,1314,Regular,4047
403,2010,18,1397,1187,Regular,4330
404,2010,18,1401,1359,Regular,4078
405,2010,18,1408,1336,Regular,4064
406,2010,18,1416,1120,Regular,4092
407,2010,18,1417,1167,Regular,4201
408,2010,18,1435,1388,Regular,4222
409,2010,18,1437,1173,Regular,4307
410,2010,18,1449,1363,Regular,4313
411,2010,19,1103,1179,Regular,4092
412,2010,19,1119,1343,Regular,4280
413,2010,19,1120,1237,Regular,4092
414,2010,19,1123,1188,Regular,4227
415,2010,19,1125,1106,Regular,4233
416,2010,19,1130,1355,Regular,4330
417,2010,19,1137,1384,Regular,4191
418,2010,19,1138,1406,Regular,4348
419,2010,19,1139,1191,Regular,4114
420,2010,19,1144,1421,Regular,4013
421,2010,19,1145,1383,Regular,4048
422,2010,19,1149,1391,Regular,4064
423,2010,19,1156,1358,Regular,4075
424,2010,19,1170,1333,Regular,4086
425,2010,19,1174,1335,Regular,4266
426,2010,19,1178,1107,Regular,4003
427,2010,19,1181,1347,Regular,4101
428,2010,19,1185,1271,Regular,4327
429,2010,19,1186,1426,Regular,4012
430,2010,19,1192,1141,Regular,4142
431,2010,19,1194,1110,Regular,4363
432,2010,19,1199,1273,Regular,4208
433,2010,19,1202,1171,Regular,4139
434,2010,19,1203,1420,Regular,4363
435,2010,19,1207,1366,Regular,4312
436,2010,19,1209,1224,Regular,4092
437,2010,19,1216,1200,Regular,4364
438,2010,19,1225,1295,Regular,4117
439,2010,19,1228,1342,Regular,4060
440,2010,19,1229,1316,Regular,4246
441,2010,19,1233,1313,Regular,4238
442,2010,19,1240,1204,Regular,4167
443,2010,19,1246,1351,Regular,4193
444,2010,19,1248,1312,Regular,4241
445,2010,19,1253,1453,Regular,4135
446,2010,19,1254,1298,Regular,4047
447,2010,19,1257,1190,Regular,4203
448,2010,19,1258,1425,Regular,4201
449,2010,19,1266,1212,Regular,4215
450,2010,19,1275,1311,Regular,4004
451,2010,19,1280,1126,Regular,4332
452,2010,19,1282,1315,Regular,4133
453,2010,19,1283,1154,Regular,4327
454,2010,19,1291,1259,Regular,4110
455,2010,19,1294,1102,Regular,4356
456,2010,19,1301,1122,Regular,4092
457,2010,19,1304,1395,Regular,4195
458,2010,19,1305,1222,Regular,4290
459,2010,19,1307,1256,Regular,4004
460,2010,19,1309,1402,Regular,4237
461,2010,19,1310,1416,Regular,4092
462,2010,19,1318,1429,Regular,4039
463,2010,19,1320,1187,Regular,4330
464,2010,19,1329,1317,Regular,4335
465,2010,19,1330,1267,Regular,4244
466,2010,19,1339,1332,Regular,4274
467,2010,19,1340,1142,Regular,4274
468,2010,19,1346,1463,Regular,4236
469,2010,19,1352,1108,Regular,4003
470,2010,19,1372,1238,Regular,4231
471,2010,19,1374,1195,Regular,4088
472,2010,19,1379,1286,Regular,4043
473,2010,19,1390,1197,Regular,4331
474,2010,19,1392,1447,Regular,4333
475,2010,19,1396,1373,Regular,4266
476,2010,19,1403,1249,Regular,4205
477,2010,19,1409,1375,Regular,4351
478,2010,19,1412,1208,Regular,4030
479,2010,19,1419,1287,Regular,4223
480,2010,19,1424,1356,Regular,4188
481,2010,19,1428,1380,Regular,4301
482,2010,19,1431,1117,Regular,4108
483,2010,19,1433,1328,Regular,4292
484,2010,19,1438,1331,Regular,4067
485,2010,19,1442,1146,Regular,4081
486,2010,19,1456,1264,Regular,4293
487,2010,19,1457,1367,Regular,4297
488,2010,19,1461,1129,Regular,4186
489,2010,19,1462,1357,Regular,4072
490,2010,19,1464,1389,Regular,4169
491,2010,20,1103,1224,Regular,4092
492,2010,20,1107,1352,Regular,4003
493,2010,20,1122,1310,Regular,4092
494,2010,20,1133,1459,Regular,4265
495,2010,20,1135,1263,Regular,4281
496,2010,20,1154,1271,Regular,4327
497,2010,20,1166,1114,Regular,4255
498,2010,20,1178,1108,Regular,4003
499,2010,20,1206,1231,Regular,4307
500,2010,20,1210,1131,Regular,4307
501,2010,20,1235,1290,Regular,4006
502,2010,20,1237,1209,Regular,4092
503,2010,20,1241,1198,Regular,4214
504,2010,20,1243,1173,Regular,4307
505,2010,20,1247,1408,Regular,4064
506,2010,20,1256,1311,Regular,4004
507,2010,20,1257,1288,Regular,4203
508,2010,20,1274,1376,Regular,4064
509,2010,20,1277,1434,Regular,4103
510,2010,20,1281,1410,Regular,4081
511,2010,20,1283,1185,Regular,4327
512,2010,20,1293,1300,Regular,4214
513,2010,20,1301,1120,Regular,4092
514,2010,20,1307,1275,Regular,4004
515,2010,20,1321,1398,Regular,4113
516,2010,20,1323,1251,Regular,4250
517,2010,20,1334,1365,Regular,4336
518,2010,20,1336,1172,Regular,4064
519,2010,20,1345,1386,Regular,4330
520,2010,20,1348,1221,Regular,4179
521,2010,20,1350,1151,Regular,4292
522,2010,20,1369,1296,Regular,4093
523,2010,20,1370,1451,Regular,4313
524,2010,20,1378,1423,Regular,4064
525,2010,20,1387,1244,Regular,4329
526,2010,20,1397,1177,Regular,4330
527,2010,20,1415,1363,Regular,4294
528,2010,20,1416,1179,Regular,4092
529,2010,20,1436,1353,Regular,4269
530,2010,20,1437,1279,Regular,4307
531,2010,21,1119,1217,Regular,4367
532,2010,21,1150,1463,Regular,4151
533,2010,21,1153,1435,Regular,4182
534,2010,21,1155,1457,Regular,4074
535,2010,21,1157,1232,Regular,4041
536,2010,21,1177,1386,Regular,4330
537,2010,21,1182,1127,Regular,4087
538,2010,21,1184,1192,Regular,4291
539,2010,21,1187,1355,Regular,4330
540,2010,21,1193,1110,Regular,4363
541,2010,21,1211,1160,Regular,4182
542,2010,21,1220,1189,Regular,4151
543,2010,21,1229,1227,Regular,4071
544,2010,21,1241,1300,Regular,4214
545,2010,21,1250,1284,Regular,4028
546,2010,21,1257,1111,Regular,4203
547,2010,21,1260,1444,Regular,4071
548,2010,21,1264,1194,Regular,4293
549,2010,21,1285,1332,Regular,4112
550,2010,21,1293,1198,Regular,4214
551,2010,21,1299,1292,Regular,4136
552,2010,21,1314,1205,Regular,4061
553,2010,21,1320,1130,Regular,4330
554,2010,21,1324,1399,Regular,4083
555,2010,21,1325,1249,Regular,4015
556,2010,21,1338,1455,Regular,4174
557,2010,21,1345,1397,Regular,4330
558,2010,21,1359,1270,Regular,4030
559,2010,21,1361,1201,Regular,4126
560,2010,21,1364,1362,Regular,4310
561,2010,21,1388,1142,Regular,4222
562,2010,21,1395,1159,Regular,4125
563,2010,21,1400,1234,Regular,4174
564,2010,21,1417,1337,Regular,4201
565,2010,21,1427,1414,Regular,4291
566,2010,21,1433,1214,Regular,4146
567,2010,21,1439,1144,Regular,4050
568,2010,21,1443,1169,Regular,4041
569,2010,21,1454,1402,Regular,4125
570,2010,21,1458,1112,Regular,4182
571,2010,22,1112,1160,Regular,4182
572,2010,22,1129,1186,Regular,4069
573,2010,22,1133,1342,Regular,4265
574,2010,22,1140,1380,Regular,4282
575,2010,22,1143,1239,Regular,4027
576,2010,22,1145,1138,Regular,4049
577,2010,22,1150,1220,Regular,4151
578,2010,22,1153,1268,Regular,4182
579,2010,22,1162,1137,Regular,4239
580,2010,22,1164,1420,Regular,4022
581,2010,22,1168,1308,Regular,4127
582,2010,22,1169,1157,Regular,4041
583,2010,22,1180,1335,Regular,4266
584,2010,22,1183,1152,Regular,4071
585,2010,22,1184,1414,Regular,4291
586,2010,22,1185,1369,Regular,4054
587,2010,22,1196,1199,Regular,4128
588,2010,22,1203,1343,Regular,4363
589,2010,22,1208,1421,Regular,4014
590,2010,22,1211,1458,Regular,4182
591,2010,22,1225,1170,Regular,4225
592,2010,22,1228,1459,Regular,4060
593,2010,22,1232,1443,Regular,4041
594,2010,22,1235,1398,Regular,4006
595,2010,22,1246,1156,Regular,4053
596,2010,22,1248,1216,Regular,4105
597,2010,22,1254,1389,Regular,4047
598,2010,22,1259,1171,Regular,4147
599,2010,22,1266,1377,Regular,4215
600,2010,22,1269,1383,Regular,4007
601,2010,22,1272,1146,Regular,4213
602,2010,22,1280,1410,Regular,4332
603,2010,22,1281,1151,Regular,4081
604,2010,22,1288,1116,Regular,4119
605,2010,22,1295,1413,Regular,4090
606,2010,22,1298,1406,Regular,4011
607,2010,22,1304,1282,Regular,4195
608,2010,22,1312,1447,Regular,4241
609,2010,22,1317,1238,Regular,4095
610,2010,22,1321,1251,Regular,4113
611,2010,22,1322,1223,Regular,4234
612,2010,22,1323,1244,Regular,4250
613,2010,22,1326,1252,Regular,4080
614,2010,22,1329,1341,Regular,4335
615,2010,22,1344,1436,Regular,4281
616,2010,22,1346,1263,Regular,4259
617,2010,22,1348,1392,Regular,4179
618,2010,22,1349,1202,Regular,4157
619,2010,22,1350,1255,Regular,4292
620,2010,22,1351,1197,Regular,4053
621,2010,22,1358,1331,Regular,4053
622,2010,22,1366,1442,Regular,4312
623,2010,22,1368,1240,Regular,4145
624,2010,22,1370,1428,Regular,4301
625,2010,22,1373,1174,Regular,4003
626,2010,22,1387,1290,Regular,4329
627,2010,22,1390,1438,Regular,4053
628,2010,22,1393,1165,Regular,4340
629,2010,22,1395,1402,Regular,4125
630,2010,22,1396,1123,Regular,4266
631,2010,22,1400,1338,Regular,4174
632,2010,22,1403,1372,Regular,4231
633,2010,22,1409,1258,Regular,4351
634,2010,22,1412,1407,Regular,4030
635,2010,22,1419,1212,Regular,4219
636,2010,22,1422,1367,Regular,4323
637,2010,22,1423,1440,Regular,4370
638,2010,22,1427,1192,Regular,4291
639,2010,22,1429,1226,Regular,4197
640,2010,22,1441,1127,Regular,4087
641,2010,22,1448,1445,Regular,4371
642,2010,22,1452,1154,Regular,4065
643,2010,22,1454,1159,Regular,4125
644,2010,22,1455,1234,Regular,4174
645,2010,22,1460,1141,Regular,4091
646,2010,22,1463,1189,Regular,4151
647,2010,23,1117,1404,Regular,4172
648,2010,23,1120,1219,Regular,4018
649,2010,23,1131,1318,Regular,4039
650,2010,23,1135,1136,Regular,4317
651,2010,23,1163,1261,Regular,4239
652,2010,23,1176,1461,Regular,4096
653,2010,23,1181,1113,Regular,4239
654,2010,23,1184,1427,Regular,4291
655,2010,23,1190,1158,Regular,4170
656,2010,23,1193,1224,Regular,4363
657,2010,23,1209,1430,Regular,4218
658,2010,23,1211,1153,Regular,4182
659,2010,23,1217,1306,Regular,4052
660,2010,23,1242,1324,Regular,4189
661,2010,23,1246,1390,Regular,4053
662,2010,23,1250,1384,Regular,4199
663,2010,23,1256,1114,Regular,4299
664,2010,23,1264,1110,Regular,4363
665,2010,23,1267,1249,Regular,4158
666,2010,23,1274,1195,Regular,4084
667,2010,23,1286,1362,Regular,4304
668,2010,23,1310,1291,Regular,4110
669,2010,23,1319,1365,Regular,4311
670,2010,23,1331,1197,Regular,4053
671,2010,23,1334,1361,Regular,4336
672,2010,23,1336,1357,Regular,4355
673,2010,23,1358,1351,Regular,4053
674,2010,23,1360,1328,Regular,4009
675,2010,23,1375,1108,Regular,4218
676,2010,23,1378,1245,Regular,4342
677,2010,23,1399,1381,Regular,4057
678,2010,23,1414,1192,Regular,4291
679,2010,23,1424,1221,Regular,4188
680,2010,23,1431,1299,Regular,4108
681,2010,23,1435,1112,Regular,4182
682,2010,23,1438,1156,Regular,4053
683,2010,23,1441,1182,Regular,4087
684,2010,23,1456,1214,Regular,4369
685,2010,23,1458,1268,Regular,4182
686,2010,24,1104,1124,Regular,4214
687,2010,24,1199,1233,Regular,4183
688,2010,24,1222,1328,Regular,4009
689,2010,24,1266,1462,Regular,4183
690,2010,24,1276,1166,Regular,4183
691,2010,24,1278,1139,Regular,4008
692,2010,24,1308,1299,Regular,4187
693,2010,24,1339,1417,Regular,4008
694,2010,24,1375,1209,Regular,4218
695,2010,24,1401,1155,Regular,4008
696,2010,24,1430,1108,Regular,4218
