,Season,TeamID,ConfAbbrev
629,1987,1181,acc
630,1987,1182,a_ten
631,1987,1183,mid_cont
632,1987,1184,ovc
633,1987,1185,mac
634,1987,1186,ind
635,1987,1187,caa
636,1987,1190,southern
637,1987,1191,mw_coll
638,1987,1192,ecacm
639,1987,1193,maac
640,1987,1196,sec
641,1987,1197,meac
642,1987,1199,metro
643,1987,1200,maac
644,1987,1201,pcaa
645,1987,1202,southern
646,1987,1203,a_ten
647,1987,1204,a_sun
648,1987,1206,caa
649,1987,1207,big_east
650,1987,1208,sec
651,1987,1209,a_sun
652,1987,1210,acc
653,1987,1211,wcc
654,1987,1212,swac
655,1987,1215,a_sun
656,1987,1216,ecacn
657,1987,1217,ivy
658,1987,1218,wac
659,1987,1220,ecc
660,1987,1221,maac
661,1987,1222,swc
662,1987,1223,a_sun
663,1987,1224,meac
664,1987,1225,big_sky
665,1987,1226,big_sky
666,1987,1227,mid_cont
667,1987,1228,big_ten
668,1987,1229,mvc
669,1987,1231,big_ten
670,1987,1232,mvc
671,1987,1233,maac
672,1987,1234,big_ten
673,1987,1235,big_eight
674,1987,1238,swac
675,1987,1239,sun_belt
676,1987,1241,caa
677,1987,1242,big_eight
678,1987,1243,big_eight
679,1987,1245,mac
680,1987,1246,sec
681,1987,1247,maac
682,1987,1248,ecc
683,1987,1249,southland
684,1987,1250,ecc
685,1987,1253,pcaa
686,1987,1254,ecacm
687,1987,1256,southland
688,1987,1257,metro
689,1987,1258,wcc
690,1987,1259,ecacm
691,1987,1260,mw_coll
692,1987,1261,sec
693,1987,1263,ecacn
694,1987,1264,maac
695,1987,1265,ecacm
696,1987,1266,ind
697,1987,1267,southern
698,1987,1268,acc
699,1987,1269,a_ten
700,1987,1270,southland
701,1987,1271,meac
702,1987,1272,metro
703,1987,1273,a_sun
704,1987,1274,ind
705,1987,1275,mac
706,1987,1276,big_ten
707,1987,1277,big_ten
708,1987,1278,big_ten
709,1987,1279,sec
710,1987,1280,sec
711,1987,1281,big_eight
712,1987,1283,mid_cont
713,1987,1284,ecacm
714,1987,1285,big_sky
715,1987,1286,big_sky
716,1987,1287,ovc
717,1987,1288,meac
718,1987,1290,swac
719,1987,1292,ovc
720,1987,1293,ovc
721,1987,1296,ind
722,1987,1298,caa
723,1987,1299,meac
724,1987,1301,acc
725,1987,1304,big_eight
726,1987,1305,big_sky
727,1987,1306,ecacn
728,1987,1307,wac
729,1987,1308,pcaa
730,1987,1309,ind
731,1987,1310,ecacn
732,1987,1311,gsc
733,1987,1314,acc
734,1987,1317,southland
735,1987,1318,ecacn
736,1987,1319,big_sky
737,1987,1320,mid_cont
738,1987,1321,big_ten
739,1987,1322,gsc
740,1987,1323,ind
741,1987,1325,mac
742,1987,1326,big_ten
743,1987,1328,big_eight
744,1987,1329,big_eight
745,1987,1330,sun_belt
746,1987,1331,mw_coll
747,1987,1332,pac_ten
748,1987,1333,pac_ten
749,1987,1334,pcaa
750,1987,1335,ivy
751,1987,1336,a_ten
752,1987,1337,wcc
753,1987,1338,big_east
754,1987,1339,wcc
755,1987,1341,swac
756,1987,1343,ivy
757,1987,1344,big_east
758,1987,1345,big_ten
759,1987,1347,big_south
760,1987,1348,a_ten
761,1987,1349,swc
762,1987,1350,caa
763,1987,1351,ecc
764,1987,1352,ecacm
765,1987,1353,a_ten
766,1987,1354,meac
767,1987,1356,mvc
768,1987,1358,gsc
769,1987,1359,a_sun
770,1987,1360,wcc
771,1987,1361,wac
772,1987,1362,wcc
773,1987,1363,pcaa
774,1987,1364,pcaa
775,1987,1365,wcc
776,1987,1368,gsc
777,1987,1371,big_east
778,1987,1372,gsc
779,1987,1373,ecacn
780,1987,1374,swc
781,1987,1375,sun_belt
782,1987,1376,metro
783,1987,1378,sun_belt
784,1987,1379,metro
785,1987,1380,swac
786,1987,1382,a_ten
787,1987,1383,ecacm
788,1987,1384,ecacm
789,1987,1385,big_east
790,1987,1386,a_ten
791,1987,1387,mw_coll
792,1987,1388,wcc
793,1987,1389,maac
794,1987,1390,pac_ten
795,1987,1391,a_sun
796,1987,1393,big_east
797,1987,1395,swc
798,1987,1396,a_ten
799,1987,1397,sec
800,1987,1398,ovc
801,1987,1399,ovc
802,1987,1400,swc
803,1987,1401,swc
804,1987,1402,gsc
805,1987,1403,swc
806,1987,1405,mac
807,1987,1406,ecc
808,1987,1409,mvc
809,1987,1410,ind
810,1987,1411,swac
811,1987,1412,sun_belt
812,1987,1414,pcaa
813,1987,1416,ind
814,1987,1417,pac_ten
815,1987,1418,ind
816,1987,1419,southland
817,1987,1420,ind
818,1987,1421,big_south
819,1987,1423,caa
820,1987,1424,pcaa
821,1987,1425,pac_ten
822,1987,1426,southland
823,1987,1427,a_sun
824,1987,1428,wac
825,1987,1429,pcaa
826,1987,1431,wac
827,1987,1432,ind
828,1987,1433,sun_belt
829,1987,1434,mid_cont
830,1987,1435,sec
831,1987,1436,ecacn
832,1987,1437,big_east
833,1987,1438,acc
834,1987,1439,metro
835,1987,1440,southern
836,1987,1441,southern
837,1987,1442,mid_cont
838,1987,1443,sun_belt
839,1987,1444,mac
840,1987,1447,ecacm
841,1987,1448,acc
842,1987,1449,pac_ten
843,1987,1450,pac_ten
844,1987,1451,big_sky
845,1987,1452,a_ten
846,1987,1453,mid_cont
847,1987,1455,mvc
848,1987,1456,caa
849,1987,1457,big_south
850,1987,1458,big_ten
851,1987,1461,wac
852,1987,1462,mw_coll
853,1987,1463,ivy
854,1987,1464,ovc
855,1988,1102,wac
856,1988,1103,ind
857,1988,1104,sec
858,1988,1106,swac
859,1988,1108,swac
860,1988,1109,ind
861,1988,1110,caa
862,1988,1111,southern
863,1988,1112,pac_ten
864,1988,1113,pac_ten
865,1988,1114,a_sun
866,1988,1116,swc
867,1988,1117,asc
868,1988,1119,maac
869,1988,1120,sec
870,1988,1121,big_south
871,1988,1122,ovc
872,1988,1123,mac
873,1988,1124,swc
874,1988,1126,meac
875,1988,1129,big_sky
876,1988,1130,big_east
877,1988,1131,ecacn
878,1988,1132,mac
879,1988,1133,mvc
880,1988,1134,ind
881,1988,1135,ivy
882,1988,1137,ecc
883,1988,1139,mw_coll
884,1988,1140,wac
885,1988,1141,mac
886,1988,1143,pac_ten
887,1988,1144,big_south
888,1988,1145,ecacn
889,1988,1147,a_sun
890,1988,1148,ind
891,1988,1149,big_south
892,1988,1150,sun_belt
893,1988,1151,southern
894,1988,1152,ind
895,1988,1153,metro
896,1988,1154,southern
897,1988,1155,acc
898,1988,1156,mid_cont
899,1988,1157,big_south
900,1988,1159,ecacn
901,1988,1160,big_eight
902,1988,1161,wac
903,1988,1162,ivy
904,1988,1163,big_east
905,1988,1164,meac
906,1988,1165,ivy
907,1988,1166,mvc
908,1988,1168,pcaa
909,1988,1171,ivy
910,1988,1172,southern
911,1988,1173,ind
912,1988,1174,ecc
913,1988,1175,meac
914,1988,1177,ind
915,1988,1178,mw_coll
916,1988,1179,mvc
917,1988,1180,ecc
918,1988,1181,acc
919,1988,1182,a_ten
920,1988,1183,mid_cont
921,1988,1184,ovc
922,1988,1185,mac
923,1988,1186,big_sky
924,1988,1187,caa
925,1988,1190,southern
926,1988,1191,mw_coll
927,1988,1192,ecacm
928,1988,1193,maac
929,1988,1196,sec
930,1988,1197,meac
931,1988,1198,ind
932,1988,1199,metro
933,1988,1200,maac
934,1988,1201,pcaa
935,1988,1202,southern
936,1988,1203,a_ten
937,1988,1204,a_sun
938,1988,1206,caa
939,1988,1207,big_east
940,1988,1208,sec
941,1988,1209,a_sun
942,1988,1210,acc
943,1988,1211,wcc
944,1988,1212,swac
945,1988,1215,a_sun
946,1988,1216,ecacn
947,1988,1217,ivy
948,1988,1218,wac
949,1988,1220,ecc
950,1988,1221,maac
951,1988,1222,swc
952,1988,1223,a_sun
953,1988,1224,meac
954,1988,1225,big_sky
955,1988,1226,big_sky
956,1988,1227,mid_cont
957,1988,1228,big_ten
958,1988,1229,mvc
959,1988,1231,big_ten
960,1988,1232,mvc
961,1988,1233,maac
962,1988,1234,big_ten
963,1988,1235,big_eight
964,1988,1238,swac
965,1988,1239,sun_belt
966,1988,1241,caa
967,1988,1242,big_eight
968,1988,1243,big_eight
969,1988,1245,mac
970,1988,1246,sec
971,1988,1247,maac
972,1988,1248,ecc
973,1988,1249,asc
974,1988,1250,ecc
975,1988,1253,pcaa
976,1988,1254,ecacm
977,1988,1256,asc
978,1988,1257,metro
979,1988,1258,wcc
980,1988,1259,ecacm
981,1988,1260,mw_coll
982,1988,1261,sec
983,1988,1263,ecacn
984,1988,1264,maac
985,1988,1265,ecacm
986,1988,1266,ind
987,1988,1267,southern
988,1988,1268,acc
989,1988,1269,a_ten
990,1988,1270,southland
991,1988,1271,meac
992,1988,1272,metro
993,1988,1273,a_sun
994,1988,1274,ind
995,1988,1275,mac
996,1988,1276,big_ten
997,1988,1277,big_ten
998,1988,1278,big_ten
999,1988,1279,sec
1000,1988,1280,sec
1001,1988,1281,big_eight
1002,1988,1283,mid_cont
1003,1988,1284,ecacm
1004,1988,1285,big_sky
1005,1988,1286,big_sky
1006,1988,1287,ovc
1007,1988,1288,meac
1008,1988,1290,swac
1009,1988,1292,ovc
1010,1988,1293,ovc
1011,1988,1296,ind
1012,1988,1298,caa
1013,1988,1299,meac
1014,1988,1301,acc
1015,1988,1304,big_eight
1016,1988,1305,big_sky
1017,1988,1306,ecacn
1018,1988,1307,wac
1019,1988,1308,pcaa
1020,1988,1309,asc
1021,1988,1310,ecacn
1022,1988,1311,ind
1023,1988,1314,acc
1024,1988,1317,southland
1025,1988,1318,ecacn
1026,1988,1319,big_sky
1027,1988,1320,mid_cont
1028,1988,1321,big_ten
1029,1988,1322,southland
1030,1988,1323,ind
1031,1988,1325,mac
1032,1988,1326,big_ten
1033,1988,1328,big_eight
1034,1988,1329,big_eight
1035,1988,1330,sun_belt
1036,1988,1331,ind
1037,1988,1332,pac_ten
1038,1988,1333,pac_ten
1039,1988,1334,pcaa
1040,1988,1335,ivy
1041,1988,1336,a_ten
1042,1988,1337,wcc
1043,1988,1338,big_east
1044,1988,1339,wcc
1045,1988,1341,swac
1046,1988,1343,ivy
1047,1988,1344,big_east
1048,1988,1345,big_ten
1049,1988,1347,big_south
1050,1988,1348,a_ten
1051,1988,1349,swc
1052,1988,1350,caa
1053,1988,1351,ecc
1054,1988,1352,ecacm
1055,1988,1353,a_ten
1056,1988,1354,meac
1057,1988,1356,mvc
1058,1988,1358,southland
1059,1988,1359,a_sun
1060,1988,1360,wcc
1061,1988,1361,wac
1062,1988,1362,wcc
1063,1988,1363,pcaa
1064,1988,1364,pcaa
1065,1988,1365,wcc
1066,1988,1368,ind
1067,1988,1371,big_east
1068,1988,1372,southland
1069,1988,1373,ecacn
1070,1988,1374,swc
1071,1988,1375,sun_belt
1072,1988,1376,metro
1073,1988,1378,sun_belt
1074,1988,1379,metro
1075,1988,1380,swac
1076,1988,1382,a_ten
1077,1988,1383,ecacm
1078,1988,1384,ecacm
1079,1988,1385,big_east
1080,1988,1386,a_ten
1081,1988,1387,mw_coll
1082,1988,1388,wcc
1083,1988,1389,maac
1084,1988,1390,pac_ten
1085,1988,1391,a_sun
1086,1988,1393,big_east
1087,1988,1395,swc
1088,1988,1396,a_ten
1089,1988,1397,sec
1090,1988,1398,ovc
1091,1988,1399,ovc
1092,1988,1400,swc
1093,1988,1401,swc
1094,1988,1402,southland
1095,1988,1403,swc
1096,1988,1405,mac
1097,1988,1406,ecc
1098,1988,1409,mvc
1099,1988,1410,asc
1100,1988,1411,swac
1101,1988,1412,sun_belt
1102,1988,1414,pcaa
1103,1988,1416,ind
1104,1988,1417,pac_ten
1105,1988,1418,asc
1106,1988,1419,southland
1107,1988,1420,ind
1108,1988,1421,big_south
1109,1988,1423,caa
1110,1988,1424,pcaa
1111,1988,1425,pac_ten
1112,1988,1426,southland
1113,1988,1427,a_sun
1114,1988,1428,wac
1115,1988,1429,pcaa
1116,1988,1431,wac
1117,1988,1433,sun_belt
1118,1988,1434,mid_cont
1119,1988,1435,sec
1120,1988,1436,ecacn
1121,1988,1437,big_east
1122,1988,1438,acc
1123,1988,1439,metro
1124,1988,1440,southern
1125,1988,1441,southern
1126,1988,1442,mid_cont
1127,1988,1443,sun_belt
1128,1988,1444,mac
1129,1988,1447,ecacm
1130,1988,1448,acc
1131,1988,1449,pac_ten
1132,1988,1450,pac_ten
1133,1988,1451,big_sky
1134,1988,1452,a_ten
1135,1988,1453,mid_cont
1136,1988,1455,mvc
1137,1988,1456,caa
1138,1988,1457,big_south
1139,1988,1458,big_ten
1140,1988,1460,ind
1141,1988,1461,wac
1142,1988,1462,mw_coll
1143,1988,1463,ivy
