,Season,DayNum,WTeamID,LTeamID,CRType,CityID
32815,2016,13,1371,1447,Regular,4320
32816,2016,13,1377,1169,Regular,4093
32817,2016,13,1386,1310,Regular,4266
32818,2016,13,1387,1216,Regular,4329
32819,2016,13,1390,1149,Regular,4331
32820,2016,13,1413,1339,Regular,4090
32821,2016,13,1414,1258,Regular,4163
32822,2016,13,1417,1142,Regular,4201
32823,2016,13,1434,1233,Regular,4357
32824,2016,13,1441,1421,Regular,4087
32825,2016,13,1448,1137,Regular,4191
32826,2016,13,1454,1365,Regular,4311
32827,2016,13,1458,1373,Regular,4209
32828,2016,14,1102,1399,Regular,4356
32829,2016,14,1112,1133,Regular,4350
32830,2016,14,1113,1125,Regular,4343
32831,2016,14,1123,1183,Regular,4227
32832,2016,14,1126,1404,Regular,4212
32833,2016,14,1129,1319,Regular,4035
32834,2016,14,1131,1107,Regular,4039
32835,2016,14,1135,1221,Regular,4281
32836,2016,14,1143,1364,Regular,4027
32837,2016,14,1145,1250,Regular,4049
32838,2016,14,1158,1298,Regular,4011
32839,2016,14,1165,1159,Regular,4144
32840,2016,14,1182,1309,Regular,4270
32841,2016,14,1187,1150,Regular,4138
32842,2016,14,1196,1299,Regular,4128
32843,2016,14,1201,1249,Regular,4126
32844,2016,14,1203,1438,Regular,4363
32845,2016,14,1210,1397,Regular,4016
32846,2016,14,1218,1305,Regular,4155
32847,2016,14,1229,1287,Regular,4246
32848,2016,14,1231,1122,Regular,4032
32849,2016,14,1232,1461,Regular,4344
32850,2016,14,1235,1152,Regular,4006
32851,2016,14,1243,1162,Regular,4211
32852,2016,14,1253,1140,Regular,4198
32853,2016,14,1254,1259,Regular,4022
32854,2016,14,1261,1244,Regular,4024
32855,2016,14,1266,1237,Regular,4215
32856,2016,14,1273,1206,Regular,4208
32857,2016,14,1274,1418,Regular,4084
32858,2016,14,1276,1189,Regular,4010
32859,2016,14,1279,1204,Regular,4260
32860,2016,14,1312,1378,Regular,4342
32861,2016,14,1316,1410,Regular,4168
32862,2016,14,1325,1398,Regular,4015
32863,2016,14,1329,1115,Regular,4335
32864,2016,14,1330,1138,Regular,4244
32865,2016,14,1332,1124,Regular,4112
32866,2016,14,1342,1367,Regular,4277
32867,2016,14,1355,1451,Regular,4046
32868,2016,14,1362,1349,Regular,4304
32869,2016,14,1363,1285,Regular,4305
32870,2016,14,1366,1144,Regular,4312
32871,2016,14,1376,1331,Regular,4079
32872,2016,14,1380,1280,Regular,4332
32873,2016,14,1385,1420,Regular,4285
32874,2016,14,1388,1264,Regular,4222
32875,2016,14,1401,1368,Regular,4078
32876,2016,14,1406,1288,Regular,4348
32877,2016,14,1408,1179,Regular,4237
32878,2016,14,1412,1106,Regular,4030
32879,2016,14,1423,1184,Regular,4370
32880,2016,14,1425,1284,Regular,4201
32881,2016,14,1428,1361,Regular,4301
32882,2016,14,1433,1347,Regular,4292
32883,2016,14,1435,1205,Regular,4233
32884,2016,14,1452,1241,Regular,4065
32885,2016,14,1463,1357,Regular,4236
32886,2016,15,1154,1391,Regular,4064
32887,2016,15,1160,1120,Regular,4018
32888,2016,15,1163,1306,Regular,4338
32889,2016,15,1166,1427,Regular,4255
32890,2016,15,1167,1225,Regular,4021
32891,2016,15,1168,1334,Regular,4336
32892,2016,15,1173,1104,Regular,4091
32893,2016,15,1186,1370,Regular,4069
32894,2016,15,1190,1453,Regular,4170
32895,2016,15,1199,1239,Regular,4341
32896,2016,15,1202,1111,Regular,4036
32897,2016,15,1214,1110,Regular,4363
32898,2016,15,1238,1379,Regular,4150
32899,2016,15,1246,1181,Regular,4071
32900,2016,15,1247,1351,Regular,4266
32901,2016,15,1256,1426,Regular,4299
32902,2016,15,1257,1216,Regular,4203
32903,2016,15,1265,1171,Regular,4275
32904,2016,15,1268,1207,Regular,4077
32905,2016,15,1269,1217,Regular,4052
32906,2016,15,1277,1242,Regular,4071
32907,2016,15,1293,1292,Regular,4229
32908,2016,15,1303,1282,Regular,4255
32909,2016,15,1320,1372,Regular,4058
32910,2016,15,1323,1454,Regular,4250
32911,2016,15,1326,1212,Regular,4080
32912,2016,15,1328,1272,Regular,4213
32913,2016,15,1333,1233,Regular,4086
32914,2016,15,1335,1175,Regular,4099
32915,2016,15,1336,1177,Regular,4355
32916,2016,15,1393,1382,Regular,4340
32917,2016,15,1409,1455,Regular,4351
32918,2016,15,1434,1348,Regular,4179
32919,2016,15,1437,1304,Regular,4361
32920,2016,15,1442,1227,Regular,4207
32921,2016,15,1444,1360,Regular,4173
32922,2016,15,1456,1251,Regular,4206
32923,2016,15,1458,1315,Regular,4209
32924,2016,15,1462,1281,Regular,4072
32925,2016,16,1103,1116,Regular,4119
32926,2016,16,1113,1244,Regular,4343
32927,2016,16,1119,1192,Regular,4142
32928,2016,16,1125,1443,Regular,4233
32929,2016,16,1137,1352,Regular,4221
32930,2016,16,1153,1132,Regular,4042
32931,2016,16,1165,1127,Regular,4164
32932,2016,16,1176,1430,Regular,4096
32933,2016,16,1211,1319,Regular,4324
32934,2016,16,1219,1180,Regular,4266
32935,2016,16,1222,1341,Regular,4157
32936,2016,16,1236,1122,Regular,4073
32937,2016,16,1262,1357,Regular,4204
32938,2016,16,1301,1237,Regular,4287
32939,2016,16,1307,1260,Regular,4004
32940,2016,16,1308,1399,Regular,4187
32941,2016,16,1310,1135,Regular,4242
32942,2016,16,1314,1459,Regular,4061
32943,2016,16,1321,1193,Regular,4113
32944,2016,16,1324,1185,Regular,4295
32945,2016,16,1330,1288,Regular,4244
32946,2016,16,1344,1228,Regular,4281
32947,2016,16,1345,1230,Regular,4365
32948,2016,16,1350,1448,Regular,4371
32949,2016,16,1356,1245,Regular,4055
32950,2016,16,1366,1117,Regular,4312
32951,2016,16,1386,1138,Regular,4266
32952,2016,16,1387,1188,Regular,4107
32953,2016,16,1405,1464,Regular,4373
32954,2016,16,1414,1416,Regular,4258
32955,2016,16,1424,1381,Regular,4188
32956,2016,16,1436,1346,Regular,4051
32957,2016,16,1439,1240,Regular,4031
32958,2016,17,1102,1290,Regular,4356
32959,2016,17,1105,1369,Regular,4245
32960,2016,17,1107,1159,Regular,4003
32961,2016,17,1112,1129,Regular,4350
32962,2016,17,1130,1148,Regular,4070
32963,2016,17,1139,1283,Regular,4307
32964,2016,17,1150,1202,Regular,4066
32965,2016,17,1155,1411,Regular,4074
32966,2016,17,1161,1258,Regular,4121
32967,2016,17,1201,1362,Regular,4126
32968,2016,17,1203,1378,Regular,4342
32969,2016,17,1206,1279,Regular,4064
32970,2016,17,1210,1453,Regular,4016
32971,2016,17,1213,1108,Regular,4267
32972,2016,17,1216,1389,Regular,4169
32973,2016,17,1231,1166,Regular,4032
32974,2016,17,1234,1266,Regular,4215
32975,2016,17,1253,1371,Regular,4064
32976,2016,17,1254,1263,Regular,4047
32977,2016,17,1259,1420,Regular,4022
32978,2016,17,1261,1375,Regular,4024
32979,2016,17,1269,1146,Regular,4007
32980,2016,17,1272,1212,Regular,4213
32981,2016,17,1273,1106,Regular,4208
32982,2016,17,1274,1280,Regular,4307
32983,2016,17,1298,1367,Regular,4323
32984,2016,17,1304,1175,Regular,4195
32985,2016,17,1306,1221,Regular,4372
32986,2016,17,1312,1131,Regular,4241
32987,2016,17,1329,1406,Regular,4064
32988,2016,17,1333,1349,Regular,4157
32989,2016,17,1355,1229,Regular,4246
32990,2016,17,1374,1390,Regular,4331
32991,2016,17,1380,1408,Regular,4024
32992,2016,17,1385,1353,Regular,4285
32993,2016,17,1395,1223,Regular,4125
32994,2016,17,1396,1278,Regular,4307
32995,2016,17,1397,1267,Regular,4180
32996,2016,17,1401,1394,Regular,4078
32997,2016,17,1412,1407,Regular,4349
32998,2016,17,1415,1365,Regular,4294
32999,2016,17,1417,1337,Regular,4201
33000,2016,17,1419,1322,Regular,4234
33001,2016,17,1428,1403,Regular,4307
33002,2016,17,1435,1392,Regular,4233
33003,2016,17,1438,1133,Regular,4064
33004,2016,17,1449,1291,Regular,4313
33005,2016,17,1463,1250,Regular,4028
33006,2016,18,1104,1418,Regular,4353
33007,2016,18,1116,1149,Regular,4119
33008,2016,18,1120,1204,Regular,4018
33009,2016,18,1124,1238,Regular,4362
33010,2016,18,1136,1341,Regular,4317
33011,2016,18,1139,1396,Regular,4307
33012,2016,18,1143,1187,Regular,4027
33013,2016,18,1160,1339,Regular,4040
33014,2016,18,1181,1433,Regular,4239
33015,2016,18,1182,1336,Regular,4270
33016,2016,18,1184,1123,Regular,4291
33017,2016,18,1206,1329,Regular,4064
33018,2016,18,1207,1458,Regular,4239
33019,2016,18,1208,1293,Regular,4014
33020,2016,18,1214,1111,Regular,4146
33021,2016,18,1220,1199,Regular,4330
33022,2016,18,1232,1313,Regular,4330
33023,2016,18,1233,1174,Regular,4238
33024,2016,18,1241,1198,Regular,4148
33025,2016,18,1243,1377,Regular,4211
33026,2016,18,1246,1460,Regular,4193
33027,2016,18,1268,1351,Regular,4077
33028,2016,18,1274,1428,Regular,4307
33029,2016,18,1275,1252,Regular,4261
33030,2016,18,1277,1115,Regular,4103
33031,2016,18,1278,1283,Regular,4307
33032,2016,18,1279,1406,Regular,4064
33033,2016,18,1286,1363,Regular,4043
33034,2016,18,1318,1194,Regular,4261
33035,2016,18,1321,1162,Regular,4113
33036,2016,18,1328,1270,Regular,4247
33037,2016,18,1331,1404,Regular,4148
33038,2016,18,1332,1366,Regular,4112
33039,2016,18,1338,1178,Regular,4270
33040,2016,18,1354,1255,Regular,4291
33041,2016,18,1371,1133,Regular,4064
33042,2016,18,1373,1347,Regular,4317
33043,2016,18,1376,1177,Regular,4330
33044,2016,18,1403,1280,Regular,4307
33045,2016,18,1409,1325,Regular,4330
33046,2016,18,1426,1326,Regular,4080
33047,2016,18,1437,1190,Regular,4361
33048,2016,18,1438,1253,Regular,4064
33049,2016,18,1450,1226,Regular,4284
33050,2016,18,1452,1391,Regular,4224
33051,2016,18,1457,1240,Regular,4297
33052,2016,18,1462,1276,Regular,4010
33053,2016,19,1114,1361,Regular,4303
33054,2016,19,1123,1255,Regular,4291
33055,2016,19,1131,1378,Regular,4342
33056,2016,19,1137,1264,Regular,4293
33057,2016,19,1138,1299,Regular,4354
33058,2016,19,1142,1122,Regular,4134
33059,2016,19,1145,1165,Regular,4049
33060,2016,19,1151,1228,Regular,4325
33061,2016,19,1163,1202,Regular,4338
33062,2016,19,1168,1360,Regular,4127
33063,2016,19,1172,1158,Regular,4089
33064,2016,19,1173,1456,Regular,4091
33065,2016,19,1184,1354,Regular,4291
33066,2016,19,1191,1125,Regular,4114
33067,2016,19,1193,1357,Regular,4044
33068,2016,19,1194,1275,Regular,4261
33069,2016,19,1195,1464,Regular,4123
33070,2016,19,1196,1386,Regular,4354
33071,2016,19,1198,1404,Regular,4148
33072,2016,19,1199,1177,Regular,4330
33073,2016,19,1200,1192,Regular,4045
33074,2016,19,1211,1291,Regular,4324
33075,2016,19,1219,1441,Regular,4152
33076,2016,19,1222,1197,Regular,4157
33077,2016,19,1229,1223,Regular,4246
33078,2016,19,1236,1188,Regular,4124
33079,2016,19,1245,1265,Regular,4177
33080,2016,19,1249,1175,Regular,4099
33081,2016,19,1256,1212,Regular,4132
33082,2016,19,1257,1316,Regular,4203
33083,2016,19,1260,1405,Regular,4071
33084,2016,19,1282,1179,Regular,4097
33085,2016,19,1284,1180,Regular,4266
33086,2016,19,1287,1297,Regular,4153
33087,2016,19,1288,1144,Regular,4050
33088,2016,19,1292,1398,Regular,4233
33089,2016,19,1305,1334,Regular,4336
33090,2016,19,1308,1290,Regular,4187
33091,2016,19,1312,1248,Regular,4241
33092,2016,19,1315,1132,Regular,4123
33093,2016,19,1318,1252,Regular,4261
33094,2016,19,1320,1314,Regular,4058
33095,2016,19,1323,1262,Regular,4250
33096,2016,19,1325,1313,Regular,4330
33097,2016,19,1331,1241,Regular,4148
33098,2016,19,1333,1364,Regular,4310
33099,2016,19,1342,1154,Regular,4277
33100,2016,19,1343,1389,Regular,4280
33101,2016,19,1344,1135,Regular,4281
33102,2016,19,1345,1330,Regular,4354
33103,2016,19,1347,1341,Regular,4317
33104,2016,19,1348,1156,Regular,4179
33105,2016,19,1350,1126,Regular,4292
33106,2016,19,1353,1146,Regular,4269
33107,2016,19,1355,1395,Regular,4125
33108,2016,19,1356,1358,Regular,4160
33109,2016,19,1359,1244,Regular,4030
33110,2016,19,1362,1415,Regular,4304
33111,2016,19,1373,1136,Regular,4317
33112,2016,19,1382,1259,Regular,4328
33113,2016,19,1384,1110,Regular,4199
33114,2016,19,1387,1383,Regular,4329
33115,2016,19,1393,1189,Regular,4340
33116,2016,19,1400,1394,Regular,4020
33117,2016,19,1401,1421,Regular,4078
33118,2016,19,1416,1422,Regular,4258
33119,2016,19,1420,1294,Regular,4134
33120,2016,19,1423,1444,Regular,4370
33121,2016,19,1425,1307,Regular,4201
33122,2016,19,1427,1381,Regular,4057
33123,2016,19,1431,1402,Regular,4108
33124,2016,19,1436,1310,Regular,4354
33125,2016,19,1439,1440,Regular,4031
33126,2016,19,1442,1183,Regular,4062
33127,2016,19,1443,1392,Regular,4041
33128,2016,19,1447,1263,Regular,4333
33129,2016,19,1449,1335,Regular,4313
33130,2016,19,1459,1271,Regular,4323
33131,2016,20,1102,1352,Regular,4356
33132,2016,20,1112,1322,Regular,4350
33133,2016,20,1117,1238,Regular,4172
33134,2016,20,1122,1294,Regular,4134
33135,2016,20,1123,1354,Regular,4291
33136,2016,20,1130,1217,Regular,4070
33137,2016,20,1132,1464,Regular,4123
33138,2016,20,1138,1436,Regular,4354
33139,2016,20,1142,1420,Regular,4134
33140,2016,20,1153,1115,Regular,4072
33141,2016,20,1160,1303,Regular,4040
33142,2016,20,1161,1324,Regular,4121
33143,2016,20,1162,1250,Regular,4239
33144,2016,20,1166,1353,Regular,4188
33145,2016,20,1181,1207,Regular,4239
33146,2016,20,1184,1255,Regular,4291
33147,2016,20,1190,1210,Regular,4016
33148,2016,20,1195,1315,Regular,4123
33149,2016,20,1201,1349,Regular,4157
33150,2016,20,1203,1119,Regular,4363
33151,2016,20,1218,1311,Regular,4155
33152,2016,20,1252,1194,Regular,4261
33153,2016,20,1254,1300,Regular,4047
33154,2016,20,1274,1139,Regular,4307
33155,2016,20,1275,1318,Regular,4261
33156,2016,20,1280,1283,Regular,4307
33157,2016,20,1286,1461,Regular,4029
33158,2016,20,1304,1368,Regular,4195
33159,2016,20,1310,1299,Regular,4354
33160,2016,20,1329,1253,Regular,4064
33161,2016,20,1331,1198,Regular,4148
33162,2016,20,1332,1434,Regular,4112
33163,2016,20,1339,1101,Regular,4274
33164,2016,20,1340,1410,Regular,4106
33165,2016,20,1345,1196,Regular,4354
33166,2016,20,1346,1221,Regular,4143
33167,2016,20,1371,1279,Regular,4064
33168,2016,20,1374,1463,Regular,4088
33169,2016,20,1376,1220,Regular,4330
33170,2016,20,1386,1330,Regular,4354
33171,2016,20,1388,1390,Regular,4222
33172,2016,20,1397,1205,Regular,4180
33173,2016,20,1403,1278,Regular,4307
33174,2016,20,1404,1241,Regular,4148
33175,2016,20,1406,1133,Regular,4064
33176,2016,20,1408,1111,Regular,4237
33177,2016,20,1409,1232,Regular,4330
33178,2016,20,1412,1240,Regular,4030
33179,2016,20,1428,1396,Regular,4307
33180,2016,20,1431,1108,Regular,4108
33181,2016,20,1437,1103,Regular,4361
33182,2016,20,1438,1206,Regular,4064
33183,2016,20,1458,1433,Regular,4239
33184,2016,21,1113,1301,Regular,4047
33185,2016,21,1124,1366,Regular,4362
33186,2016,21,1125,1375,Regular,4176
33187,2016,21,1132,1195,Regular,4123
33188,2016,21,1143,1358,Regular,4027
33189,2016,21,1146,1427,Regular,4188
33190,2016,21,1172,1273,Regular,4089
33191,2016,21,1177,1313,Regular,4330
33192,2016,21,1179,1443,Regular,4123
33193,2016,21,1199,1325,Regular,4330
33194,2016,21,1213,1290,Regular,4267
33195,2016,21,1224,1411,Regular,4188
33196,2016,21,1225,1317,Regular,4095
33197,2016,21,1228,1152,Regular,4325
33198,2016,21,1232,1220,Regular,4330
33199,2016,21,1235,1151,Regular,4006
33200,2016,21,1243,1281,Regular,4174
33201,2016,21,1244,1237,Regular,4176
33202,2016,21,1247,1248,Regular,4266
33203,2016,21,1266,1261,Regular,4047
33204,2016,21,1269,1155,Regular,4188
33205,2016,21,1277,1185,Regular,4103
33206,2016,21,1293,1454,Regular,4123
33207,2016,21,1314,1321,Regular,4174
33208,2016,21,1337,1182,Regular,4123
33209,2016,21,1344,1312,Regular,4281
33210,2016,21,1359,1407,Regular,4095
33211,2016,21,1361,1187,Regular,4303
33212,2016,21,1370,1186,Regular,4313
33213,2016,21,1376,1409,Regular,4330
33214,2016,21,1414,1365,Regular,4163
33215,2016,21,1417,1424,Regular,4182
33216,2016,21,1425,1169,Regular,4201
33217,2016,21,1426,1272,Regular,4213
33218,2016,21,1435,1385,Regular,4182
33219,2016,21,1448,1231,Regular,4182
33220,2016,21,1451,1141,Regular,4123
33221,2016,21,1452,1126,Regular,4224
33222,2016,21,1462,1297,Regular,4072
33223,2016,21,1464,1315,Regular,4123
33224,2016,22,1105,1240,Regular,4167
33225,2016,22,1125,1244,Regular,4176
33226,2016,22,1127,1148,Regular,4235
33227,2016,22,1144,1188,Regular,4107
33228,2016,22,1149,1190,Regular,4064
33229,2016,22,1153,1368,Regular,4072
33230,2016,22,1156,1351,Regular,4053
33231,2016,22,1157,1158,Regular,4064
33232,2016,22,1161,1101,Regular,4121
33233,2016,22,1162,1459,Regular,4239
33234,2016,22,1168,1381,Regular,4057
33235,2016,22,1170,1413,Regular,4300
33236,2016,22,1174,1192,Regular,4240
33237,2016,22,1182,1454,Regular,4123
33238,2016,22,1193,1271,Regular,4279
33239,2016,22,1200,1159,Regular,4045
33240,2016,22,1203,1205,Regular,4363
33241,2016,22,1216,1310,Regular,4364
33242,2016,22,1225,1407,Regular,4095
33243,2016,22,1231,1385,Regular,4182
33244,2016,22,1236,1275,Regular,4261
33245,2016,22,1242,1417,Regular,4182
33246,2016,22,1245,1384,Regular,4177
33247,2016,22,1246,1131,Regular,4193
33248,2016,22,1256,1326,Regular,4080
33249,2016,22,1257,1383,Regular,4203
33250,2016,22,1266,1113,Regular,4047
33251,2016,22,1268,1229,Regular,4053
33252,2016,22,1287,1267,Regular,4223
33253,2016,22,1293,1337,Regular,4123
33254,2016,22,1301,1261,Regular,4047
33255,2016,22,1304,1115,Regular,4195
33256,2016,22,1306,1135,Regular,4281
33257,2016,22,1308,1352,Regular,4187
33258,2016,22,1314,1243,Regular,4174
33259,2016,22,1321,1281,Regular,4174
33260,2016,22,1328,1230,Regular,4247
33261,2016,22,1339,1108,Regular,4274
33262,2016,22,1346,1300,Regular,4143
33263,2016,22,1347,1336,Regular,4355
33264,2016,22,1348,1395,Regular,4053
33265,2016,22,1355,1223,Regular,4053
33266,2016,22,1356,1324,Regular,4055
33267,2016,22,1359,1317,Regular,4095
33268,2016,22,1373,1137,Regular,4191
33269,2016,22,1375,1237,Regular,4176
33270,2016,22,1378,1107,Regular,4342
33271,2016,22,1382,1145,Regular,4049
33272,2016,22,1387,1316,Regular,4329
33273,2016,22,1392,1259,Regular,4022
33274,2016,22,1397,1119,Regular,4180
33275,2016,22,1399,1238,Regular,4083
33276,2016,22,1410,1369,Regular,4106
33277,2016,22,1415,1175,Regular,4294
33278,2016,22,1429,1430,Regular,4197
33279,2016,22,1431,1197,Regular,4108
33280,2016,22,1434,1333,Regular,4086
33281,2016,22,1435,1448,Regular,4182
33282,2016,22,1439,1299,Regular,4031
33283,2016,22,1440,1342,Regular,4194
33284,2016,22,1443,1141,Regular,4123
33285,2016,22,1451,1179,Regular,4123
33286,2016,22,1453,1103,Regular,4135
33287,2016,22,1457,1367,Regular,4323
33288,2016,23,1140,1290,Regular,4282
33289,2016,23,1154,1204,Regular,4323
33290,2016,23,1155,1353,Regular,4188
33291,2016,23,1160,1102,Regular,4040
33292,2016,23,1163,1276,Regular,4263
33293,2016,23,1166,1269,Regular,4188
33294,2016,23,1176,1226,Regular,4096
33295,2016,23,1179,1337,Regular,4123
33296,2016,23,1181,1463,Regular,4101
33297,2016,23,1182,1443,Regular,4123
33298,2016,23,1196,1436,Regular,4128
33299,2016,23,1198,1254,Regular,4214
33300,2016,23,1208,1219,Regular,4014
33301,2016,23,1211,1449,Regular,4263
33302,2016,23,1217,1136,Regular,4052
33303,2016,23,1221,1357,Regular,4372
33304,2016,23,1224,1146,Regular,4188
33305,2016,23,1242,1435,Regular,4182
33306,2016,23,1258,1169,Regular,4201
33307,2016,23,1263,1255,Regular,4023
