,Season,TeamID,ConfAbbrev
10039,2016,1314,acc
10040,2016,1315,big_sky
10041,2016,1316,a_sun
10042,2016,1317,cusa
10043,2016,1318,caa
10044,2016,1319,big_sky
10045,2016,1320,mvc
10046,2016,1321,big_ten
10047,2016,1322,southland
10048,2016,1323,acc
10049,2016,1324,horizon
10050,2016,1325,mac
10051,2016,1326,big_ten
10052,2016,1328,big_twelve
10053,2016,1329,big_twelve
10054,2016,1330,cusa
10055,2016,1331,summit
10056,2016,1332,pac_twelve
10057,2016,1333,pac_twelve
10058,2016,1334,wcc
10059,2016,1335,ivy
10060,2016,1336,big_ten
10061,2016,1337,wcc
10062,2016,1338,acc
10063,2016,1339,wcc
10064,2016,1340,big_sky
10065,2016,1341,swac
10066,2016,1342,big_south
10067,2016,1343,ivy
10068,2016,1344,big_east
10069,2016,1345,big_ten
10070,2016,1346,maac
10071,2016,1347,big_south
10072,2016,1348,a_ten
10073,2016,1349,cusa
10074,2016,1350,a_ten
10075,2016,1351,maac
10076,2016,1352,nec
10077,2016,1353,big_ten
10078,2016,1354,meac
10079,2016,1355,summit
10080,2016,1356,mvc
10081,2016,1357,nec
10082,2016,1358,southland
10083,2016,1359,southern
10084,2016,1360,wcc
10085,2016,1361,mwc
10086,2016,1362,wcc
10087,2016,1363,mwc
10088,2016,1364,big_west
10089,2016,1365,wcc
10090,2016,1366,meac
10091,2016,1367,a_sun
10092,2016,1368,southland
10093,2016,1369,ovc
10094,2016,1370,wac
10095,2016,1371,big_east
10096,2016,1372,southland
10097,2016,1373,maac
10098,2016,1374,aac
10099,2016,1375,sun_belt
10100,2016,1376,sec
10101,2016,1377,summit
10102,2016,1378,aac
10103,2016,1379,cusa
10104,2016,1380,swac
10105,2016,1381,big_sky
10106,2016,1382,a_ten
10107,2016,1383,nec
10108,2016,1384,nec
10109,2016,1385,big_east
10110,2016,1386,a_ten
10111,2016,1387,a_ten
10112,2016,1388,wcc
10113,2016,1389,maac
10114,2016,1390,pac_twelve
10115,2016,1391,a_sun
10116,2016,1392,aec
10117,2016,1393,acc
10118,2016,1394,southland
10119,2016,1395,big_twelve
10120,2016,1396,aac
10121,2016,1397,sec
10122,2016,1398,ovc
10123,2016,1399,ovc
10124,2016,1400,big_twelve
10125,2016,1401,sec
10126,2016,1402,sun_belt
10127,2016,1403,big_twelve
10128,2016,1404,ovc
10129,2016,1405,mac
10130,2016,1406,caa
10131,2016,1407,sun_belt
10132,2016,1408,aac
10133,2016,1409,aac
10134,2016,1410,wac
10135,2016,1411,swac
10136,2016,1412,cusa
10137,2016,1413,big_west
10138,2016,1414,big_west
10139,2016,1415,big_west
10140,2016,1416,aac
10141,2016,1417,pac_twelve
10142,2016,1418,sun_belt
10143,2016,1419,sun_belt
10144,2016,1420,aec
10145,2016,1421,big_south
10146,2016,1422,southern
10147,2016,1423,caa
10148,2016,1424,mwc
10149,2016,1425,pac_twelve
10150,2016,1426,sun_belt
10151,2016,1427,cusa
10152,2016,1428,pac_twelve
10153,2016,1429,mwc
10154,2016,1430,wac
10155,2016,1431,cusa
10156,2016,1433,a_ten
10157,2016,1434,horizon
10158,2016,1435,sec
10159,2016,1436,aec
10160,2016,1437,big_east
10161,2016,1438,acc
10162,2016,1439,acc
10163,2016,1440,southern
10164,2016,1441,southern
10165,2016,1442,summit
10166,2016,1443,cusa
10167,2016,1444,mac
10168,2016,1447,nec
10169,2016,1448,acc
10170,2016,1449,pac_twelve
10171,2016,1450,pac_twelve
10172,2016,1451,big_sky
10173,2016,1452,big_twelve
10174,2016,1453,horizon
10175,2016,1454,horizon
10176,2016,1455,mvc
10177,2016,1456,caa
10178,2016,1457,big_south
10179,2016,1458,big_ten
10180,2016,1459,southern
10181,2016,1460,horizon
10182,2016,1461,mwc
10183,2016,1462,big_east
10184,2016,1463,ivy
10185,2016,1464,horizon
