,Season,ConfAbbrev,DayNum,WTeamID,LTeamID
4106,2016,cusa,129,1443,1412
4107,2016,cusa,130,1292,1267
4108,2016,cusa,130,1330,1443
4109,2016,cusa,131,1292,1330
4110,2016,horizon,124,1178,1464
4111,2016,horizon,124,1453,1156
4112,2016,horizon,124,1454,1297
4113,2016,horizon,124,1460,1227
4114,2016,horizon,125,1453,1454
4115,2016,horizon,125,1460,1178
4116,2016,horizon,126,1453,1434
4117,2016,horizon,126,1460,1324
4118,2016,horizon,127,1453,1460
4119,2016,maac,122,1145,1310
4120,2016,maac,122,1264,1265
4121,2016,maac,122,1351,1346
4122,2016,maac,123,1233,1145
4123,2016,maac,123,1284,1351
4124,2016,maac,124,1193,1389
4125,2016,maac,124,1373,1264
4126,2016,maac,125,1233,1373
4127,2016,maac,125,1284,1193
4128,2016,maac,126,1233,1284
4129,2016,mac,126,1132,1245
4130,2016,mac,126,1185,1405
4131,2016,mac,126,1275,1123
4132,2016,mac,126,1296,1444
4133,2016,mac,129,1103,1185
4134,2016,mac,129,1132,1141
4135,2016,mac,129,1138,1275
4136,2016,mac,129,1325,1296
4137,2016,mac,130,1103,1132
4138,2016,mac,130,1138,1325
4139,2016,mac,131,1138,1103
4140,2016,meac,126,1164,1299
4141,2016,meac,126,1366,1175
4142,2016,meac,127,1288,1271
4143,2016,meac,127,1300,1224
4144,2016,meac,128,1214,1288
4145,2016,meac,128,1313,1300
4146,2016,meac,129,1354,1164
4147,2016,meac,129,1366,1126
4148,2016,meac,130,1214,1366
4149,2016,meac,130,1354,1313
4150,2016,meac,131,1214,1354
4151,2016,mvc,122,1260,1133
4152,2016,mvc,122,1283,1179
4153,2016,mvc,123,1191,1283
4154,2016,mvc,123,1232,1229
4155,2016,mvc,123,1320,1356
4156,2016,mvc,123,1455,1260
4157,2016,mvc,124,1191,1232
4158,2016,mvc,124,1320,1455
4159,2016,mvc,125,1320,1191
4160,2016,mwc,128,1161,1363
4161,2016,mwc,128,1424,1102
4162,2016,mwc,128,1429,1461
4163,2016,mwc,129,1161,1129
4164,2016,mwc,129,1201,1424
4165,2016,mwc,129,1305,1307
4166,2016,mwc,129,1361,1429
4167,2016,mwc,130,1201,1161
4168,2016,mwc,130,1361,1305
4169,2016,mwc,131,1201,1361
4170,2016,nec,121,1192,1384
4171,2016,nec,121,1254,1357
4172,2016,nec,121,1291,1383
4173,2016,nec,121,1447,1352
4174,2016,nec,124,1192,1291
4175,2016,nec,124,1447,1254
4176,2016,nec,127,1192,1447
4177,2016,ovc,121,1122,1399
4178,2016,ovc,121,1293,1183
4179,2016,ovc,122,1122,1398
4180,2016,ovc,122,1287,1293
4181,2016,ovc,123,1122,1125
4182,2016,ovc,123,1404,1287
4183,2016,ovc,124,1122,1404
4184,2016,pac_twelve,128,1160,1450
4185,2016,pac_twelve,128,1333,1113
4186,2016,pac_twelve,128,1425,1417
4187,2016,pac_twelve,128,1449,1390
4188,2016,pac_twelve,129,1112,1160
4189,2016,pac_twelve,129,1143,1333
4190,2016,pac_twelve,129,1332,1449
4191,2016,pac_twelve,129,1428,1425
4192,2016,pac_twelve,130,1332,1112
4193,2016,pac_twelve,130,1428,1143
4194,2016,pac_twelve,131,1332,1428
4195,2016,patriot,120,1221,1259
4196,2016,patriot,120,1298,1248
4197,2016,patriot,122,1110,1131
4198,2016,patriot,122,1119,1159
4199,2016,patriot,122,1221,1137
4200,2016,patriot,122,1250,1298
4201,2016,patriot,125,1221,1119
4202,2016,patriot,125,1250,1110
4203,2016,patriot,128,1221,1250
4204,2016,sec,128,1397,1120
4205,2016,sec,129,1104,1279
4206,2016,sec,129,1196,1116
4207,2016,sec,129,1208,1280
4208,2016,sec,129,1397,1435
4209,2016,sec,130,1208,1376
4210,2016,sec,130,1246,1104
4211,2016,sec,130,1261,1397
4212,2016,sec,130,1401,1196
4213,2016,sec,131,1246,1208
4214,2016,sec,131,1401,1261
4215,2016,sec,132,1246,1401
4216,2016,southern,123,1273,1154
4217,2016,southern,123,1359,1440
4218,2016,southern,124,1151,1359
4219,2016,southern,124,1190,1273
4220,2016,southern,124,1202,1422
4221,2016,southern,124,1441,1459
4222,2016,southern,125,1151,1441
4223,2016,southern,125,1190,1202
4224,2016,southern,126,1151,1190
4225,2016,southland,128,1311,1270
4226,2016,southland,128,1368,1309
4227,2016,southland,129,1223,1368
4228,2016,southland,129,1358,1311
4229,2016,southland,130,1372,1223
4230,2016,southland,130,1394,1358
4231,2016,southland,131,1372,1394
4232,2016,summit,124,1236,1377
4233,2016,summit,124,1355,1331
4234,2016,summit,125,1176,1303
4235,2016,summit,125,1295,1237
4236,2016,summit,126,1295,1236
4237,2016,summit,126,1355,1176
4238,2016,summit,127,1355,1295
4239,2016,sun_belt,129,1375,1204
4240,2016,sun_belt,129,1402,1209
4241,2016,sun_belt,130,1418,1375
4242,2016,sun_belt,130,1426,1402
4243,2016,sun_belt,131,1114,1418
4244,2016,sun_belt,131,1419,1426
4245,2016,sun_belt,132,1114,1419
4246,2016,swac,127,1105,1115
4247,2016,swac,127,1290,1212
4248,2016,swac,128,1290,1108
4249,2016,swac,128,1411,1105
4250,2016,swac,129,1238,1341
4251,2016,swac,129,1380,1106
4252,2016,swac,130,1238,1290
4253,2016,swac,130,1380,1411
4254,2016,swac,131,1380,1238
4255,2016,wac,129,1167,1152
4256,2016,wac,129,1282,1430
4257,2016,wac,129,1370,1410
4258,2016,wac,130,1167,1370
4259,2016,wac,130,1308,1282
4260,2016,wac,131,1167,1308
4261,2016,wcc,123,1258,1360
4262,2016,wcc,124,1140,1365
4263,2016,wcc,124,1211,1339
4264,2016,wcc,124,1337,1362
4265,2016,wcc,124,1388,1258
4266,2016,wcc,126,1211,1140
4267,2016,wcc,126,1388,1337
4268,2016,wcc,127,1211,1388
