,Season,TeamID,FirstDayNum,LastDayNum,CoachName
10067,2016,1248,0,154,fran_o'hanlon
10068,2016,1249,0,154,tic_price
10069,2016,1250,0,154,brett_reed
10070,2016,1251,0,154,ritchie_mckay
10071,2016,1252,0,154,casey_alexander
10072,2016,1253,0,154,dan_monson
10073,2016,1254,0,154,jack_perri
10074,2016,1255,0,154,jayson_gee
10075,2016,1256,0,154,eric_konkol
10076,2016,1257,0,154,rick_pitino
10077,2016,1258,0,154,mike_dunlap
10078,2016,1259,0,154,g_g_smith
10079,2016,1260,0,154,porter_moser
10080,2016,1261,0,154,johnny_jones
10081,2016,1262,0,154,pat_duquette
10082,2016,1263,0,154,bob_walsh
10083,2016,1264,0,154,steve_masiello
10084,2016,1265,0,154,mike_maker
10085,2016,1266,0,154,steve_wojciechowski
10086,2016,1267,0,154,dan_d'antoni
10087,2016,1268,0,154,mark_turgeon
10088,2016,1269,0,154,derek_kellogg
10089,2016,1270,0,154,dave_simmons
10090,2016,1271,0,154,bobby_collins
10091,2016,1272,0,154,josh_pastner
10092,2016,1273,0,154,bob_hoffman
10093,2016,1274,0,154,jim_larranaga
10094,2016,1275,0,154,john_cooper
10095,2016,1276,0,154,john_beilein
10096,2016,1277,0,154,tom_izzo
10097,2016,1278,0,154,richard_pitino
10098,2016,1279,0,154,andy_kennedy
10099,2016,1280,0,154,ben_howland
10100,2016,1281,0,154,kim_anderson
10101,2016,1282,0,154,kareem_richardson
10102,2016,1283,0,154,paul_lusk
10103,2016,1284,0,154,king_rice
10104,2016,1285,0,154,travis_decuire
10105,2016,1286,0,154,brian_fish
10106,2016,1287,0,154,sean_woods
10107,2016,1288,0,154,todd_bozeman
10108,2016,1290,0,154,andre_payne
10109,2016,1291,0,154,jamion_christian
10110,2016,1292,0,154,kermit_davis
10111,2016,1293,0,154,matt_mcmahon
10112,2016,1294,0,154,b_j_hill
10113,2016,1295,0,154,david_richman
10114,2016,1296,0,154,mark_montgomery
10115,2016,1297,0,154,john_brannen
10116,2016,1298,0,154,ed_dechellis
10117,2016,1299,0,87,cy_alexander
10118,2016,1299,88,154,jay_joyner
10119,2016,1300,0,154,levelle_moton
10120,2016,1301,0,154,mark_gottfried
10121,2016,1303,0,154,derrin_hansen
10122,2016,1304,0,154,tim_miles
10123,2016,1305,0,154,eric_musselman
10124,2016,1306,0,154,bill_herrion
10125,2016,1307,0,154,craig_neal
10126,2016,1308,0,154,marvin_menzies
10127,2016,1309,0,154,mark_slessinger
10128,2016,1310,0,154,chris_casey
10129,2016,1311,0,154,j_p_piper
10130,2016,1312,0,154,jim_engles
10131,2016,1313,0,154,robert_jones
10132,2016,1314,0,154,roy_williams
10133,2016,1315,0,154,brian_jones
10134,2016,1316,0,154,matthew_driscoll
10135,2016,1317,0,154,tony_benford
10136,2016,1318,0,154,bill_coen
10137,2016,1319,0,154,jack_murphy
10138,2016,1320,0,154,ben_jacobson
10139,2016,1321,0,154,chris_collins
10140,2016,1322,0,154,mike_mcconathy
10141,2016,1323,0,154,mike_brey
10142,2016,1324,0,154,greg_kampe
10143,2016,1325,0,154,saul_phillips
10144,2016,1326,0,154,thad_matta
10145,2016,1328,0,154,lon_kruger
10146,2016,1329,0,154,travis_ford
10147,2016,1330,0,154,jeff_a_jones
10148,2016,1331,0,154,scott_sutton
10149,2016,1332,0,154,dana_altman
10150,2016,1333,0,154,wayne_tinkle
10151,2016,1334,0,154,ron_verlin
10152,2016,1335,0,154,steve_donahue
10153,2016,1336,0,154,patrick_chambers
10154,2016,1337,0,154,marty_wilson
10155,2016,1338,0,154,jamie_dixon
10156,2016,1339,0,154,eric_reveno
10157,2016,1340,0,154,tyler_geving
10158,2016,1341,0,87,byron_rimm
10159,2016,1341,88,154,byron_smith
10160,2016,1342,0,154,gregg_nibert
10161,2016,1343,0,154,mitch_henderson
10162,2016,1344,0,154,ed_cooley
10163,2016,1345,0,154,matt_painter
10164,2016,1346,0,154,tom_moore
10165,2016,1347,0,154,mike_jones
10166,2016,1348,0,154,dan_hurley
10167,2016,1349,0,154,mike_rhoades
10168,2016,1350,0,154,chris_mooney
10169,2016,1351,0,154,kevin_baggett
10170,2016,1352,0,154,andrew_toole
10171,2016,1353,0,154,eddie_jordan
10172,2016,1354,0,154,murray_garvin
10173,2016,1355,0,154,scott_nagy
10174,2016,1356,0,154,barry_hinson
10175,2016,1357,0,154,anthony_latina
10176,2016,1358,0,154,jason_hooten
10177,2016,1359,0,154,scott_padgett
10178,2016,1360,0,154,lamont_smith
10179,2016,1361,0,154,steve_fisher
10180,2016,1362,0,154,rex_walters
10181,2016,1363,0,154,dave_wojcik
10182,2016,1364,0,154,bob_williams
10183,2016,1365,0,154,kerry_keating
10184,2016,1366,0,154,horace_broadnax
10185,2016,1367,0,154,eddie_payne
10186,2016,1368,0,154,jay_ladner
10187,2016,1369,0,154,rick_ray
10188,2016,1370,0,154,cameron_dollar
10189,2016,1371,0,154,kevin_willard
10190,2016,1372,0,154,brad_underwood
10191,2016,1373,0,154,jimmy_patsos
10192,2016,1374,0,154,larry_brown
10193,2016,1375,0,154,matthew_graves
10194,2016,1376,0,154,frank_martin
10195,2016,1377,0,154,craig_smith
10196,2016,1378,0,154,orlando_antigua
10197,2016,1379,0,154,doc_sadler
10198,2016,1380,0,154,roman_banks
10199,2016,1381,0,154,nick_robinson
10200,2016,1382,0,154,mark_schmidt
10201,2016,1383,0,154,glenn_braica
10202,2016,1384,0,154,rob_krimmel
10203,2016,1385,0,154,chris_mullin
10204,2016,1386,0,154,phil_martelli
10205,2016,1387,0,154,jim_crews
10206,2016,1388,0,154,randy_bennett
10207,2016,1389,0,154,john_dunne
10208,2016,1390,0,154,johnny_dawkins
10209,2016,1391,0,154,corey_williams
10210,2016,1392,0,154,steve_pikiell
10211,2016,1393,0,154,jim_boeheim
10212,2016,1394,0,154,willis_wilson
10213,2016,1395,0,154,trent_johnson
10214,2016,1396,0,154,fran_dunphy
10215,2016,1397,0,154,rick_barnes
10216,2016,1398,0,154,dana_ford
10217,2016,1399,0,154,steve_payne
10218,2016,1400,0,154,shaka_smart
10219,2016,1401,0,154,billy_kennedy
10220,2016,1402,0,154,danny_kaspar
10221,2016,1403,0,154,tubby_smith
10222,2016,1404,0,154,heath_schroyer
10223,2016,1405,0,154,tod_kowalczyk
10224,2016,1406,0,154,pat_skerry
10225,2016,1407,0,154,phil_cunningham
10226,2016,1408,0,154,ed_conroy
10227,2016,1409,0,154,frank_haith
10228,2016,1410,0,154,dan_hipsher
10229,2016,1411,0,154,mike_davis
10230,2016,1412,0,154,jerod_haase
10231,2016,1413,0,154,jim_les
10232,2016,1414,0,154,russ_turner
10233,2016,1415,0,154,dennis_cutts
10234,2016,1416,0,154,donnie_jones
10235,2016,1417,0,154,steve_alford
10236,2016,1418,0,154,bob_marlin
10237,2016,1419,0,154,keith_richard
10238,2016,1420,0,154,aki_thomas
10239,2016,1421,0,154,nicholas_mcdevitt
10240,2016,1422,0,154,wes_miller
10241,2016,1423,0,154,kevin_keatts
10242,2016,1424,0,69,dave_rice
10243,2016,1424,70,154,todd_simon
10244,2016,1425,0,154,andy_enfield
10245,2016,1426,0,154,scott_cross
10246,2016,1427,0,154,brooks_thompson
10247,2016,1428,0,154,larry_krystkowiak
10248,2016,1429,0,154,tim_duryea
10249,2016,1430,0,154,mark_pope
10250,2016,1431,0,154,tim_floyd
10251,2016,1433,0,154,will_wade
10252,2016,1434,0,154,bryce_drew
10253,2016,1435,0,154,kevin_stallings
10254,2016,1436,0,154,john_becker
10255,2016,1437,0,154,jay_wright
10256,2016,1438,0,154,tony_bennett
10257,2016,1439,0,154,buzz_williams
10258,2016,1440,0,154,dan_earl
10259,2016,1441,0,154,larry_hunter
10260,2016,1442,0,154,bill_wright
10261,2016,1443,0,154,ray_harper
10262,2016,1444,0,154,steve_hawkins
10263,2016,1447,0,154,bashir_mason
10264,2016,1448,0,154,danny_manning
10265,2016,1449,0,154,lorenzo_romar
10266,2016,1450,0,154,ernie_kent
10267,2016,1451,0,154,randy_rahe
10268,2016,1452,0,154,bob_huggins
10269,2016,1453,0,154,linc_darner
10270,2016,1454,0,154,rob_jeter
10271,2016,1455,0,154,gregg_marshall
10272,2016,1456,0,154,tony_shaver
10273,2016,1457,0,154,pat_kelsey
10274,2016,1458,0,44,bo_ryan
10275,2016,1458,45,154,greg_gard
10276,2016,1459,0,154,mike_young
10277,2016,1460,0,154,billy_donlon
10278,2016,1461,0,154,larry_shyatt
10279,2016,1462,0,154,chris_mack
10280,2016,1463,0,154,james_jones
10281,2016,1464,0,154,jerry_slocum
